,Price
14310,400.0
14311,295.0
14312,296.0
14313,710.0
14314,401.0
14315,510.0
14316,290.0
14317,580.0
14318,635.0
14319,350.0
14320,434.0
14321,530.0
14322,248.0
14323,394.0
14324,445.0
14325,570.0
14326,538.0
14327,834.0
14328,580.0
14329,520.0
14330,450.0
14331,410.0
14332,480.0
14333,420.0
14334,405.0
14335,420.0
14336,430.0
14337,680.0
14338,412.0
14339,395.0
14340,427.0
14341,408.0
14342,700.0
14343,680.0
14344,445.0
14345,440.0
14346,495.0
14347,540.0
14348,460.0
14349,430.0
14350,285.0
14351,488.0
14352,324.0
14353,1560.0
14354,1550.0
14355,310.0
14356,780.0
14357,460.0
14358,360.0
14359,610.0
14360,310.0
14361,299.0
14362,524.0
14363,750.0
14364,610.0
14365,820.0
14366,379.0
14367,310.0
14368,445.0
14369,603.0
14370,290.0
14371,400.0
14372,1066.0
14373,1150.0
14374,386.0
14375,460.0
14376,457.0
14377,359.0
14378,310.0
14379,280.0
14380,470.0
14381,1150.0
14382,310.0
14383,635.0
14384,448.0
14385,780.0
14386,573.0
14387,435.0
14388,500.0
14389,520.0
14390,330.0
14391,518.0
14392,285.0
14393,415.0
14394,580.0
14395,320.0
14396,470.0
14397,350.0
14398,325.0
14399,515.0
14400,383.0
14401,550.0
14402,425.0
14403,332.0
14404,510.0
14405,254.0
14406,315.0
14407,290.0
14408,599.0
14409,380.0
14410,680.0
14411,498.0
14412,340.0
14413,405.0
14414,280.0
14415,431.0
14416,360.0
14417,400.0
14418,495.0
14419,310.0
14420,297.0
14421,458.0
14422,752.0
14423,310.0
14424,360.0
14425,330.0
14426,545.0
14427,400.0
14428,497.0
14429,468.0
14430,520.0
14431,399.0
14432,619.0
14433,610.0
14434,750.0
14435,998.0
14436,1100.0
14437,363.0
14438,285.0
14439,403.0
14440,560.0
14441,835.0
14442,378.0
14443,382.0
14444,435.0
14445,330.0
14446,400.0
14447,370.0
14448,330.0
14449,268.0
14450,350.0
14451,510.0
14452,272.0
14453,415.0
14454,375.0
14455,498.0
14456,740.0
14457,432.8
14458,248.0
14459,420.0
14460,980.0
14461,620.0
14462,360.0
14463,388.0
14464,560.0
14465,610.0
14466,495.0
14467,895.0
14468,436.0
14469,619.0
14470,310.0
14471,520.0
14472,365.0
14473,309.0
14474,498.0
14475,350.0
14476,430.0
14477,520.0
14478,360.0
14479,620.0
14480,480.0
14481,360.0
14482,246.0
14483,343.0
14484,285.0
14485,299.0
14486,420.0
14487,429.0
14488,463.0
14489,580.0
14490,310.0
14491,740.0
14492,240.0
14493,358.0
14494,900.0
14495,410.0
14496,340.0
14497,860.0
14498,560.0
14499,470.0
14500,305.0
14501,566.0
14502,920.0
14503,970.0
14504,900.0
14505,415.0
14506,350.0
14507,450.0
14508,485.0
14509,730.0
14510,615.0
14511,430.0
14512,420.0
14513,449.0
14514,585.0
14515,610.0
14516,538.0
14517,350.0
14518,465.0
14519,275.0
14520,410.0
14521,360.0
14522,446.0
14523,418.0
14524,470.0
14525,350.0
14526,438.0
14527,480.0
14528,410.0
14529,445.0
14530,425.0
14531,388.0
14532,510.0
14533,310.0
14534,570.0
14535,415.0
14536,536.0
14537,600.0
14538,298.0
14539,660.0
14540,300.0
14541,510.0
14542,380.0
14543,621.0
14544,348.0
14545,370.0
14546,425.0
14547,450.0
14548,700.0
14549,950.0
14550,450.0
14551,385.0
14552,340.0
14553,460.0
14554,630.0
14555,430.0
14556,390.0
14557,405.0
14558,360.0
14559,390.0
14560,430.0
14561,440.0
14562,360.0
14563,325.0
14564,335.0
14565,718.0
14566,620.0
14567,1080.0
14568,305.0
14569,325.0
14570,515.0
14571,350.0
14572,450.0
14573,420.0
14574,470.0
14575,455.0
14576,652.0
14577,335.0
14578,391.0
14579,290.0
14580,250.0
14581,295.0
14582,450.0
14583,330.0
14584,459.0
14585,700.0
14586,690.0
14587,565.0
14588,325.0
14589,265.0
14590,815.0
14591,470.0
14592,378.0
14593,470.0
14594,430.0
14595,326.0
14596,265.0
14597,265.0
14598,535.0
14599,607.0
14600,635.0
14601,650.0
14602,336.0
14603,399.0
14604,508.0
14605,368.0
14606,340.0
14607,720.0
14608,900.0
14609,352.0
14610,580.0
14611,275.0
14612,780.0
14613,350.0
14614,390.0
14615,515.0
14616,435.0
14617,830.0
14618,470.0
14619,585.0
14620,375.0
14621,750.0
14622,1280.0
14623,495.0
14624,340.0
14625,328.0
14626,650.0
14627,700.0
14628,460.0
14629,790.0
14630,550.0
14631,1070.0
14632,300.0
14633,430.0
14634,389.0
14635,390.0
14636,400.0
14637,365.0
14638,449.6
14639,430.0
14640,590.0
14641,315.0
14642,500.0
14643,468.0
14644,410.0
14645,340.0
14646,430.0
14647,380.0
14648,390.0
14649,340.0
14650,318.0
14651,418.0
14652,366.0
14653,325.0
14654,446.0
14655,248.0
14656,970.0
14657,453.6
14658,360.0
14659,468.0
14660,790.0
14661,475.0
14662,345.0
14663,310.0
14664,1070.0
14665,455.0
14666,227.0
14667,450.0
14668,820.0
14669,468.0
14670,660.0
14671,285.0
14672,535.0
14673,296.0
14674,280.0
14675,240.0
14676,290.0
14677,255.0
14678,276.0
14679,320.0
14680,310.0
14681,495.0
14682,320.0
14683,330.0
14684,380.0
14685,430.0
14686,280.0
14687,288.0
14688,350.0
14689,155.0
14690,440.0
14691,270.0
14692,170.0
14693,700.0
14694,940.0
14695,330.0
14696,370.0
14697,228.0
14698,475.0
14699,370.0
14700,340.0
14701,273.0
14702,460.0
14703,425.0
14704,376.0
14705,1250.0
14706,430.0
14707,523.0
14708,210.0
14709,155.0
14710,260.0
14711,338.0
14712,960.0
14713,660.0
14714,300.0
14715,650.0
14716,640.0
14717,360.0
14718,320.0
14719,330.0
14720,392.0
14721,329.0
14722,355.0
14723,450.0
14724,264.0
14725,289.0
14726,315.0
14727,400.0
14728,190.0
14729,595.0
14730,330.0
14731,305.0
14732,280.0
14733,560.0
14734,385.0
14735,510.0
14736,250.0
14737,880.0
14738,255.0
14739,366.0
14740,340.0
14741,275.0
14742,475.0
14743,428.0
14744,303.0
14745,330.0
14746,330.0
14747,340.0
14748,582.0
14749,349.0
14750,730.0
14751,458.0
14752,218.0
14753,310.0
14754,370.0
14755,320.0
14756,266.0
14757,340.0
14758,160.0
14759,400.0
14760,300.0
14761,419.0
14762,320.0
14763,370.0
14764,275.0
14765,285.0
14766,249.0
14767,790.0
14768,251.0
14769,1050.0
14770,258.0
14771,590.0
14772,430.0
14773,310.0
14774,320.0
14775,350.0
14776,245.0
14777,350.0
14778,392.0
14779,435.0
14780,319.0
14781,395.0
14782,585.0
14783,706.0
14784,1300.0
14785,509.0
14786,451.0
14787,988.0
14788,500.0
14789,350.0
14790,315.0
14791,400.0
14792,500.0
14793,459.0
14794,485.0
14795,660.0
14796,720.0
14797,329.0
14798,540.0
14799,370.0
14800,400.0
14801,720.0
14802,350.0
14803,620.0
14804,793.0
14805,310.0
14806,480.0
14807,295.0
14808,326.0
14809,285.0
14810,450.0
14811,395.0
14812,350.0
14813,600.0
14814,310.0
14815,480.0
14816,560.0
14817,340.0
14818,550.0
14819,460.0
14820,330.0
14821,438.0
14822,265.0
14823,450.0
14824,442.0
14825,472.0
14826,770.0
14827,440.0
14828,220.0
14829,300.0
14830,317.0
14831,490.0
14832,265.0
14833,350.0
14834,445.0
14835,493.0
14836,443.0
14837,310.0
14838,230.0
14839,464.0
14840,347.0
14841,350.0
14842,252.0
14843,320.0
14844,793.0
14845,310.0
14846,480.0
14847,295.0
14848,660.0
14849,335.0
14850,360.0
14851,215.0
14852,480.0
14853,320.0
14854,455.0
14855,245.0
14856,410.0
14857,350.0
14858,420.0
14859,190.0
14860,485.0
14861,660.0
14862,1658.0
14863,365.0
14864,268.0
14865,400.0
14866,480.0
14867,790.0
14868,296.0
14869,560.0
14870,429.0
14871,310.0
14872,360.0
14873,310.0
14874,260.0
14875,670.0
14876,445.0
14877,560.0
14878,1020.0
14879,365.0
14880,248.0
14881,460.0
14882,345.0
14883,340.0
14884,395.0
14885,340.0
14886,452.0
14887,435.0
14888,330.0
14889,262.0
14890,280.0
14891,527.0
14892,300.0
14893,413.0
14894,690.0
14895,345.0
14896,390.0
14897,320.0
14898,495.0
14899,498.0
14900,350.0
14901,440.0
14902,480.0
14903,855.0
14904,278.0
14905,310.0
14906,508.0
14907,480.0
14908,345.0
14909,281.0
14910,305.0
14911,670.0
14912,260.0
14913,558.0
14914,525.0
14915,780.0
14916,435.0
14917,490.0
14918,290.0
14919,370.0
14920,361.0
14921,399.0
14922,488.0
14923,250.0
14924,400.0
14925,595.0
14926,578.0
14927,1080.0
14928,289.0
14929,360.0
14930,475.0
14931,1620.0
14932,490.0
14933,400.0
14934,460.0
14935,410.0
14936,320.0
14937,270.0
14938,381.0
14939,500.0
14940,338.0
14941,370.0
14942,318.0
14943,360.0
14944,550.0
14945,1075.0
14946,335.0
14947,588.0
14948,430.0
14949,1400.0
14950,320.0
14951,410.0
14952,700.0
14953,410.0
14954,242.0
14955,400.0
14956,285.0
14957,1040.0
14958,1000.0
14959,385.0
14960,380.0
14961,310.0
14962,313.0
14963,430.0
14964,665.0
14965,450.0
14966,800.0
14967,251.0
14968,262.0
14969,410.0
14970,260.0
14971,247.0
14972,210.0
14973,1550.0
14974,700.0
14975,285.0
14976,240.0
14977,407.0
14978,310.0
14979,560.0
14980,800.0
14981,430.0
14982,540.0
14983,660.0
14984,272.0
14985,1130.0
14986,300.0
14987,570.0
14988,644.0
14989,322.4
14990,325.0
14991,330.0
14992,318.0
14993,360.0
14994,456.0
14995,1040.0
14996,468.0
14997,310.0
14998,406.0
14999,815.0
15000,430.0
15001,350.0
15002,390.0
15003,400.0
15004,480.0
15005,550.0
15006,720.0
15007,290.0
15008,319.0
15009,420.0
15010,520.0
15011,445.0
15012,1710.0
15013,388.0
15014,490.0
15015,510.0
15016,325.0
15017,363.0
15018,265.0
15019,440.0
15020,400.0
15021,310.0
15022,328.0
15023,450.0
15024,375.0
15025,930.0
15026,251.0
15027,425.0
15028,438.0
15029,360.0
15030,595.0
15031,370.0
15032,460.0
15033,308.0
15034,935.0
15035,529.0
15036,250.0
15037,470.0
15038,360.0
15039,445.0
15040,305.0
15041,538.0
15042,860.0
15043,330.0
15044,550.0
15045,342.0
15046,655.0
15047,608.0
15048,720.0
15049,335.0
15050,309.0
15051,515.0
15052,437.0
15053,335.0
15054,460.0
15055,1076.0
15056,320.0
15057,655.0
15058,290.0
15059,500.0
15060,469.0
15061,330.0
15062,329.3
15063,440.0
15064,355.0
15065,375.0
15066,308.0
15067,310.0
15068,385.0
15069,445.0
15070,600.0
15071,310.0
15072,1350.0
15073,820.0
15074,252.0
15075,370.0
15076,730.0
15077,335.0
15078,388.0
15079,1480.0
15080,617.0
15081,510.0
15082,770.0
15083,375.0
15084,290.0
15085,420.0
15086,2700.0
15087,490.0
15088,268.0
15089,410.0
15090,260.0
15091,405.0
15092,790.0
15093,700.0
15094,556.0
15095,405.0
15096,460.0
15097,588.0
15098,410.0
15099,205.0
15100,270.0
15101,390.0
15102,260.0
15103,380.0
15104,430.0
15105,308.0
15106,550.0
15107,385.0
15108,810.0
15109,540.0
15110,265.0
15111,355.0
15112,270.0
15113,293.0
15114,335.0
15115,480.0
15116,478.0
15117,370.0
15118,475.0
15119,410.0
15120,360.0
15121,310.0
15122,430.0
15123,600.0
15124,318.0
15125,1100.0
15126,825.0
15127,340.0
15128,466.0
15129,449.0
15130,328.0
15131,849.0
15132,425.0
15133,430.0
15134,325.0
15135,400.0
15136,310.0
15137,360.0
15138,760.0
15139,720.0
15140,380.0
15141,638.0
15142,305.0
15143,958.0
15144,438.0
15145,398.0
15146,410.0
15147,550.0
15148,1300.0
15149,320.0
15150,350.0
15151,800.0
15152,300.0
15153,588.0
15154,845.0
15155,265.0
15156,420.0
15157,450.0
15158,420.0
15159,860.0
15160,720.0
15161,392.0
15162,415.0
15163,580.0
15164,318.0
15165,245.0
15166,639.0
15167,830.0
15168,420.0
15169,410.0
15170,388.0
15171,780.0
15172,1000.0
15173,830.0
15174,375.0
15175,215.0
15176,690.0
15177,669.0
15178,950.0
15179,270.0
15180,775.0
15181,425.0
15182,255.0
15183,380.0
15184,710.0
15185,460.0
15186,320.0
15187,720.0
15188,745.0
15189,285.0
15190,445.0
15191,265.0
15192,408.0
15193,1217.0
15194,675.0
15195,576.0
15196,420.0
15197,400.0
15198,750.0
15199,360.0
15200,463.0
15201,425.0
15202,381.0
15203,330.0
15204,380.0
15205,436.0
15206,565.0
15207,410.0
15208,850.0
15209,465.0
15210,293.0
15211,400.0
15212,372.0
15213,439.0
15214,325.0
15215,265.0
15216,1870.0
15217,985.0
15218,890.0
15219,305.0
15220,435.0
15221,360.0
15222,310.0
15223,340.0
15224,378.0
15225,225.0
15226,316.0
15227,550.0
15228,212.0
15229,438.0
15230,279.0
15231,228.0
15232,470.0
15233,415.0
15234,290.0
15235,310.0
15236,443.0
15237,530.0
15238,548.0
15239,565.0
15240,550.0
15241,463.0
15242,530.0
15243,833.0
15244,499.0
15245,420.0
15246,320.0
15247,428.0
15248,345.0
15249,303.0
15250,446.0
15251,860.0
15252,450.0
15253,420.0
15254,410.0
15255,435.0
15256,770.0
15257,727.0
15258,390.0
15259,710.0
15260,435.0
15261,550.0
15262,299.0
15263,428.0
15264,600.0
15265,490.0
15266,320.0
15267,810.0
15268,310.0
15269,355.0
15270,680.0
15271,258.0
15272,270.0
15273,495.0
15274,439.0
15275,290.0
15276,330.0
15277,280.0
15278,550.0
15279,260.0
15280,773.0
15281,483.0
15282,650.0
15283,417.0
15284,483.0
15285,766.0
15286,330.0
15287,258.0
15288,357.0
15289,330.0
15290,240.0
15291,630.0
15292,180.0
15293,830.0
15294,303.0
15295,230.0
15296,580.0
15297,1000.0
15298,350.0
15299,370.0
15300,660.0
15301,330.0
15302,880.0
15303,1960.0
15304,350.0
15305,210.0
15306,258.0
15307,350.0
15308,955.0
15309,650.0
15310,530.0
15311,340.0
15312,380.0
15313,570.0
15314,400.0
15315,290.0
15316,335.0
15317,333.0
15318,390.0
15319,338.0
15320,303.0
15321,365.0
15322,390.0
15323,400.0
15324,435.0
15325,358.0
15326,930.0
15327,470.0
15328,400.0
15329,400.0
15330,1080.0
15331,360.0
15332,280.0
15333,450.0
15334,440.0
15335,283.0
15336,334.0
15337,1100.0
15338,600.0
15339,750.0
15340,507.0
15341,340.0
15342,258.0
15343,460.0
15344,390.0
15345,335.0
15346,380.0
15347,329.8
15348,420.0
15349,375.0
15350,197.0
15351,655.0
15352,280.0
15353,328.0
15354,370.0
15355,542.0
15356,490.0
15357,535.0
15358,409.0
15359,385.0
15360,320.0
15361,320.0
15362,300.0
15363,360.0
15364,415.0
15365,388.0
15366,470.0
15367,420.0
15368,430.0
15369,500.0
15370,328.0
15371,600.0
15372,730.0
15373,395.0
15374,320.0
15375,278.0
15376,309.0
15377,475.0
15378,351.0
15379,300.0
15380,290.0
15381,390.0
15382,750.0
15383,315.0
15384,251.0
15385,375.0
15386,260.0
15387,464.0
15388,389.0
15389,305.0
15390,280.0
15391,229.0
15392,270.0
15393,252.0
15394,361.0
15395,485.0
15396,505.0
15397,500.0
15398,430.0
15399,320.0
15400,350.0
15401,315.0
15402,260.0
15403,331.0
15404,301.0
15405,278.0
15406,220.0
15407,216.0
15408,320.0
15409,442.0
15410,299.2
15411,400.0
15412,289.0
15413,365.0
15414,410.0
15415,320.0
15416,278.0
15417,480.0
15418,239.0
15419,500.0
15420,435.0
15421,499.0
15422,1500.0
15423,220.0
15424,380.0
15425,325.0
15426,800.0
15427,1550.0
15428,520.0
15429,420.0
15430,600.0
15431,485.0
15432,323.0
15433,350.0
15434,385.0
15435,1000.0
15436,500.0
15437,718.0
15438,700.0
15439,660.0
15440,335.0
15441,460.0
15442,310.0
15443,280.0
15444,340.0
15445,210.0
15446,390.0
15447,420.0
15448,300.0
15449,480.0
15450,239.0
15451,335.0
15452,350.0
15453,300.0
15454,300.0
15455,393.0
15456,420.0
15457,620.0
15458,500.0
15459,440.0
15460,880.0
15461,390.0
15462,610.0
15463,560.0
15464,456.0
15465,320.0
15466,650.0
15467,150.0
15468,145.0
15469,155.0
15470,750.0
15471,532.0
15472,360.0
15473,460.0
15474,653.0
15475,311.0
15476,400.0
15477,255.0
15478,510.0
15479,280.0
15480,510.0
15481,450.0
15482,350.0
15483,300.0
15484,294.0
15485,435.0
15486,480.0
15487,416.0
15488,370.0
15489,382.0
15490,305.0
15491,510.0
15492,266.0
15493,336.0
15494,380.0
15495,430.0
15496,450.0
15497,355.0
15498,480.0
15499,1000.0
15500,950.0
15501,950.0
15502,886.0
15503,780.0
15504,509.0
15505,410.0
15506,305.0
15507,525.0
15508,850.0
15509,1080.0
15510,315.0
15511,680.0
15512,251.0
15513,420.0
15514,560.0
15515,452.0
15516,410.0
15517,360.0
15518,535.0
15519,311.0
15520,508.0
15521,750.0
15522,532.0
15523,360.0
15524,460.0
15525,430.0
15526,326.0
15527,345.0
15528,290.0
15529,350.0
15530,267.0
15531,600.0
15532,630.0
15533,688.0
15534,850.0
15535,990.0
15536,498.0
15537,486.0
15538,319.0
15539,931.0
15540,460.0
15541,380.0
15542,280.0
15543,320.0
15544,931.0
15545,679.0
15546,860.0
15547,700.0
15548,500.0
15549,698.0
15550,830.0
15551,680.0
15552,670.0
15553,470.0
15554,285.0
15555,270.0
15556,405.0
15557,285.0
15558,760.0
15559,230.0
15560,335.0
15561,735.0
15562,400.0
15563,1070.0
15564,500.0
15565,300.0
15566,370.0
15567,339.0
15568,439.0
15569,388.0
15570,490.0
15571,410.0
15572,288.5
15573,485.0
15574,373.0
15575,575.0
15576,620.0
15577,390.0
15578,458.0
15579,848.0
15580,303.0
15581,505.0
15582,320.0
15583,630.0
15584,530.0
15585,300.0
15586,550.0
15587,286.0
15588,280.0
15589,680.0
15590,300.0
15591,495.0
15592,485.0
15593,660.0
15594,425.0
15595,275.0
15596,633.0
15597,620.0
15598,255.0
15599,550.0
15600,438.0
15601,410.0
15602,490.0
15603,739.0
15604,300.0
15605,269.0
15606,370.0
15607,339.0
15608,439.0
15609,720.0
15610,582.0
15611,458.0
15612,462.0
15613,426.0
15614,355.0
15615,469.0
15616,600.0
15617,660.0
15618,600.0
15619,590.0
15620,520.0
15621,690.0
15622,920.0
15623,370.0
15624,335.0
15625,400.0
15626,520.0
15627,455.0
15628,485.0
15629,425.0
15630,275.0
15631,370.0
15632,286.0
15633,1000.0
15634,615.0
15635,615.0
15636,389.0
15637,445.0
15638,419.0
15639,335.0
15640,480.0
15641,620.0
15642,520.0
15643,750.0
15644,820.0
15645,290.0
15646,515.0
15647,450.0
15648,590.0
15649,335.0
15650,355.0
15651,426.0
15652,920.0
15653,370.0
15654,700.0
15655,690.0
15656,520.0
15657,600.0
15658,582.0
15659,462.0
15660,458.0
15661,230.0
15662,402.0
15663,468.0
15664,480.0
15665,650.0
15666,315.0
15667,850.0
15668,317.0
15669,285.0
15670,350.0
15671,880.0
15672,500.0
15673,335.0
15674,750.0
15675,800.0
15676,900.0
15677,755.0
15678,310.0
15679,1000.0
15680,615.0
15681,980.0
15682,1000.0
15683,490.0
15684,575.0
15685,600.0
15686,960.0
15687,420.0
15688,510.0
15689,980.0
15690,424.0
15691,650.0
15692,490.0
15693,420.0
15694,325.0
15695,680.0
15696,535.0
15697,508.0
15698,505.0
15699,650.0
15700,385.0
15701,1020.0
15702,280.0
15703,490.0
15704,730.0
15705,480.0
15706,579.0
15707,600.0
15708,360.0
15709,350.0
15710,555.0
15711,560.0
15712,720.0
15713,385.0
15714,550.0
15715,650.0
15716,720.0
15717,850.0
15718,410.0
15719,745.0
15720,610.0
15721,650.0
15722,565.0
15723,960.0
15724,600.0
15725,575.0
15726,385.0
15727,400.0
15728,570.0
15729,390.0
15730,389.0
15731,659.0
15732,300.0
15733,525.0
15734,690.0
15735,284.0
15736,581.0
15737,320.0
15738,600.0
15739,340.0
15740,372.0
15741,420.0
15742,380.0
15743,440.0
15744,555.0
15745,910.0
15746,410.0
15747,380.0
15748,340.0
15749,579.0
15750,600.0
15751,305.0
15752,358.0
15753,246.0
15754,545.0
15755,830.0
15756,438.0
15757,310.0
15758,256.0
15759,472.0
15760,570.0
15761,520.0
15762,509.0
15763,980.0
15764,581.0
15765,445.0
15766,345.0
15767,390.0
15768,389.0
15769,659.0
15770,300.0
15771,525.0
15772,690.0
15773,570.0
15774,284.0
15775,678.0
15776,1300.0
15777,530.0
15778,331.8
15779,1010.0
15780,410.0
15781,216.0
15782,525.0
15783,290.0
15784,320.0
15785,550.0
15786,428.0
15787,435.0
15788,295.0
15789,730.0
15790,295.0
15791,430.0
15792,210.0
15793,299.0
15794,357.0
15795,380.0
15796,305.0
15797,358.0
15798,240.0
15799,530.0
15800,320.0
15801,470.0
15802,570.0
15803,410.0
15804,270.0
15805,375.0
15806,287.0
15807,610.0
15808,559.0
15809,280.0
15810,320.0
15811,399.0
15812,299.0
15813,425.0
15814,690.0
15815,278.0
15816,279.0
15817,635.0
15818,530.0
15819,400.0
15820,405.0
15821,620.0
15822,435.0
15823,389.0
15824,425.0
15825,842.0
15826,610.0
15827,1050.0
15828,365.0
15829,430.0
15830,310.0
15831,431.0
15832,550.0
15833,320.0
15834,330.0
15835,375.0
15836,825.0
15837,310.0
15838,350.0
15839,287.0
15840,530.0
15841,610.0
15842,626.0
15843,920.0
15844,376.0
15845,330.0
15846,670.0
15847,249.0
15848,1260.0
15849,342.0
15850,880.0
15851,710.0
15852,620.0
15853,270.0
15854,365.0
15855,408.0
15856,438.0
15857,265.0
15858,268.0
15859,346.0
15860,408.0
15861,595.0
15862,735.0
15863,560.0
15864,669.0
15865,418.0
15866,360.0
15867,671.0
15868,699.0
15869,747.9
15870,1738.0
15871,330.0
15872,390.0
15873,530.0
15874,440.0
15875,775.0
15876,680.0
15877,463.0
15878,630.0
15879,620.0
15880,635.0
15881,688.0
15882,580.0
15883,660.0
15884,228.0
15885,650.0
15886,1450.0
15887,385.0
15888,335.0
15889,585.0
15890,648.0
15891,210.0
15892,406.8
15893,900.0
15894,678.0
15895,430.0
15896,249.0
15897,530.0
15898,780.0
15899,289.0
15900,335.0
15901,228.0
15902,595.0
15903,430.0
15904,455.0
15905,790.0
15906,425.0
15907,430.0
15908,850.0
15909,370.0
15910,320.0
15911,383.0
15912,379.0
15913,239.0
15914,271.4
15915,282.0
15916,350.0
15917,420.0
15918,380.0
15919,655.0
15920,320.0
15921,380.0
15922,660.0
15923,260.0
15924,305.0
15925,228.0
15926,500.0
15927,450.0
15928,228.0
15929,305.0
15930,535.0
15931,315.0
15932,420.0
15933,400.0
15934,455.0
15935,365.0
15936,365.0
15937,432.0
15938,270.0
15939,315.0
15940,455.0
15941,285.0
15942,410.0
15943,310.0
15944,400.0
15945,666.0
15946,355.0
15947,460.0
15948,599.9
15949,387.0
15950,750.0
15951,430.0
15952,397.0
15953,420.0
15954,324.0
15955,312.0
15956,300.0
15957,350.0
15958,355.0
15959,690.0
15960,400.0
15961,345.0
15962,500.0
15963,249.0
15964,248.0
15965,430.0
15966,470.0
15967,295.0
15968,425.0
15969,380.0
15970,395.0
15971,458.0
15972,708.0
15973,360.0
15974,630.0
15975,780.0
15976,290.0
15977,330.0
15978,400.0
15979,946.0
15980,470.0
15981,880.0
15982,410.0
15983,586.0
15984,900.0
15985,1550.0
15986,470.0
15987,450.0
15988,660.0
15989,540.0
15990,278.0
15991,540.0
15992,1000.0
15993,304.0
15994,452.0
15995,555.0
15996,535.0
15997,730.0
15998,400.0
15999,235.0
16000,540.0
16001,278.0
16002,408.0
16003,410.0
16004,295.0
16005,539.0
16006,260.0
16007,270.0
16008,350.0
16009,270.0
16010,590.0
16011,380.0
16012,305.0
16013,350.0
16014,440.0
16015,510.0
16016,340.0
16017,1700.0
16018,510.0
16019,361.0
16020,850.0
16021,410.0
16022,400.0
16023,355.0
16024,436.0
16025,730.0
16026,530.0
16027,670.0
16028,248.0
16029,360.0
16030,470.0
16031,248.0
16032,460.0
16033,360.0
16034,555.0
16035,288.0
16036,645.0
16037,552.0
16038,915.0
16039,490.0
16040,423.0
16041,570.0
16042,520.0
16043,473.0
16044,650.0
16045,332.0
16046,1200.0
16047,325.0
16048,615.0
16049,404.0
16050,478.0
16051,400.0
16052,420.0
16053,620.0
16054,1150.0
16055,510.0
16056,600.0
16057,400.0
16058,568.0
16059,780.0
