Direction,District,Elevator,Floor,Garden,Id,Layout,Price,Region,Renovation,Size,Year
南北,和平里,,6,和平西街,101102728637,2室1厅,435.0,朝阳,其他,58.0,1993
西南,酒仙桥,,24,梵谷水郡,101102731204,2室1厅,445.0,朝阳,简装,80.0,2005
南,太阳宫,,27,火星园,101102702483,2室1厅,1300.0,朝阳,精装,94.0,2010
南北,双井,,9,A派公寓,101102734992,2室1厅,1050.0,朝阳,精装,91.0,2007
南北,管庄,,6,管庄南街,101102735078,2室1厅,308.0,朝阳,精装,64.0,1998
北,红庙,,16,人民日报社家属区,101102736046,1室1厅,360.0,朝阳,其他,49.0,1990
南,望京,,27,国风上观,101102720367,2室1厅,930.0,朝阳,精装,95.0,2009
南西北,亚运村小营,,6,育慧里二区,101101864131,2室2厅,580.0,朝阳,精装,77.0,1991
东南北,太阳宫,,27,太阳公元,101102730032,2室1厅,1200.0,朝阳,精装,87.0,2010
南北,芍药居,,28,芍药居北里,101102698399,3室1厅,840.0,朝阳,精装,116.0,2008
东,奥林匹克公园,,32,天居园,101102591400,3室2厅,809.0,朝阳,精装,133.0,2008
南北,垡头,,11,翠成馨园,101102597559,2室1厅,490.0,朝阳,精装,89.0,2007
东南,惠新西街,,14,胜古家园,101102600968,2室1厅,627.0,朝阳,简装,73.0,1999
西北,管庄,,28,北京新天地,101102590562,2室1厅,400.0,朝阳,精装,77.0,2007
南北,望京,,21,首开知语城,101102622684,2室2厅,1160.0,朝阳,其他,128.0,2008
东西北,酒仙桥,,9,阳光上东,101101593998,3室2厅,1400.0,朝阳,精装,185.0,2008
北,望京,,18,望京西园一区,101100970042,1室1厅,420.0,朝阳,精装,60.0,2001
西北,望京,,28,圣馨大地,101101787593,3室2厅,880.0,朝阳,精装,134.0,2001
南,北苑,,18,北苑家园望春园,101101996110,2室1厅,630.0,朝阳,精装,95.0,2008
东西,奥林匹克公园,,13,澳景花庭,101101333671,1室1厅,530.0,朝阳,精装,76.0,2006
南北,望京,,11,都市心海岸,101091836246,2室2厅,799.0,朝阳,简装,123.0,2003
西南,望京,,28,圣馨大地,101101867137,3室1厅,960.0,朝阳,精装,149.0,2001
东北,百子湾,,18,金泰先锋南区,101102592797,2室1厅,620.0,朝阳,简装,83.0,2007
南北,朝阳公园,,27,观湖国际,101102230502,3室2厅,1899.0,朝阳,精装,183.0,2006
东北,亚运村小营,,26,欧陆经典,101102452583,3室2厅,980.0,朝阳,简装,151.0,2000
东南,望京,,26,金隅丽港城,101100848739,2室2厅,780.0,朝阳,精装,106.0,2000
东南,望京,,30,望京新城,101101693364,3室2厅,790.0,朝阳,简装,126.0,1997
西南,南沙滩,,21,科学园南里六区,101102614523,1室1厅,400.0,朝阳,精装,50.0,1999
西北,酒仙桥,,20,晶都国际,101102379321,2室1厅,700.0,朝阳,精装,108.0,2006
西南北,劲松,,18,农光东里,101101973967,3室1厅,480.0,朝阳,简装,83.0,1994
东南,望京,,30,望京新城,101101693364,3室2厅,790.0,朝阳,简装,126.0,1997
东北,东直门,,22,新源西里中街,101102740897,2室1厅,435.0,朝阳,简装,58.0,1989
东南北,百子湾,,18,金泰先锋北区,101102469819,3室2厅,1006.0,朝阳,简装,138.0,2008
西北,潘家园,,18,潘家园东里,101102742862,3室1厅,455.0,朝阳,简装,84.0,1995
东北,潘家园,,16,弘善家园,101102744031,3室1厅,460.0,朝阳,精装,94.0,2009
南北,首都机场,,5,首都机场南路西里,101102736394,2室1厅,220.0,朝阳,简装,56.0,1980
南,建国门外,,23,万豪国际公寓,101102747783,3室1厅,1599.0,朝阳,精装,200.0,2001
南北,管庄,,15,柏林爱乐四期,101102684136,2室1厅,499.0,朝阳,简装,94.0,2008
南北,芍药居,,14,阳光空间,101102198370,2室1厅,820.0,朝阳,精装,118.0,2002
南北,双桥,,6,朝阳旺角,101102699547,2室1厅,500.0,朝阳,精装,102.0,2006
南北,定福庄,,6,定福庄西街,101102705886,3室2厅,515.0,朝阳,精装,114.0,2002
西,欢乐谷,,21,世纪东方城,101102712578,1室1厅,410.0,朝阳,精装,61.0,2006
西南,朝阳公园,,18,东润枫景一期,101102711595,3室2厅,888.0,朝阳,精装,140.0,2000
北,方庄,,30,10AM新坐标,101102733663,1室1厅,346.0,朝阳,精装,53.0,2005
西,望京,,18,利景名门,101102718243,2室2厅,630.0,朝阳,精装,123.0,2001
南,酒仙桥,,27,瞰都国际,101102720090,4室1厅,1100.0,朝阳,精装,163.0,2006
南北,朝青,,21,珠江罗马嘉园西区,101102716851,3室2厅,1100.0,朝阳,简装,149.0,2004
西南,西坝河,,16,西坝河西里,101102716470,2室1厅,430.0,朝阳,简装,61.0,1987
东南,十里堡,,6,十里堡东里,101102731745,1室1厅,280.0,朝阳,精装,45.0,1991
南,奥林匹克公园,,10,天乐园,101102703280,3室1厅,1250.0,朝阳,精装,136.0,2004
南,潘家园,,18,松榆西里,101102650573,2室1厅,364.0,朝阳,简装,58.0,1985
西南东北,三元桥,,27,金星园,101102721639,4室2厅,1600.0,朝阳,精装,174.0,2005
南北,芍药居,,6,惠新东街,101102722096,2室1厅,460.0,朝阳,简装,59.0,1990
南,管庄,,21,柏林爱乐二期,101102699929,3室2厅,1020.0,朝阳,精装,169.0,2005
南,望京,,26,博雅国际,101102727482,1室0厅,325.0,朝阳,精装,49.0,2005
西南,望京,,28,大西洋新城C区,101102465685,3室1厅,715.0,朝阳,精装,86.0,2000
东北,双井,,28,富力城A区,101102423311,2室1厅,960.0,朝阳,精装,96.0,2004
南北,石佛营,,12,八里庄北里小区,101102312759,2室1厅,370.0,朝阳,简装,65.0,1997
东南,双井,,26,富力城A区,101101685460,3室2厅,1350.0,朝阳,精装,141.0,2004
南北,管庄,,6,荟康苑,101102685063,2室1厅,325.0,朝阳,其他,69.0,1998
东南,农展馆,,18,朝阳公园西里南区,101102660966,2室1厅,480.0,朝阳,简装,72.0,1998
南北,大山子,,6,北窑地,101102677710,3室1厅,380.0,朝阳,精装,75.0,1988
南北,十里堡,,6,十里堡北里,101102679413,2室1厅,390.0,朝阳,简装,64.0,1989
东南,劲松,,22,紫东苑,101102671995,2室1厅,660.0,朝阳,简装,111.0,2001
东西,石佛营,,14,华业玫瑰郡,101102697336,2室1厅,735.0,朝阳,精装,91.0,2008
南北,管庄,,6,荟康苑,101101881393,2室1厅,345.0,朝阳,其他,68.0,1996
东北,双井,,28,富力城A区,101102423311,2室1厅,960.0,朝阳,精装,96.0,2004
西,奥林匹克公园,,32,天居园,101102434822,1室1厅,485.0,朝阳,精装,74.0,2008
南,石佛营,,18,炫特嘉园三期,101102476498,1室1厅,440.0,朝阳,精装,68.0,2006
东北,西坝河,,6,西坝河东里,101102279222,1室1厅,280.0,朝阳,简装,43.0,1988
西南,南沙滩,,16,中天国际,101101886149,1室1厅,320.0,朝阳,简装,47.0,2007
西南,酒仙桥,,19,瞰都国际,101102369774,6室2厅,1700.0,朝阳,精装,166.0,2005
南,石佛营,,6,八里庄北里小区,101102462851,1室1厅,293.0,朝阳,精装,42.0,1986
南北,亚运村小营,,5,世纪村西区,101102388610,1室1厅,368.0,朝阳,精装,52.0,1995
东,十里堡,,32,京棉新城,101102193724,1室1厅,350.0,朝阳,毛坯,60.0,2006
东北,四惠,,6,壹线国际,101102276428,1室1厅,350.0,朝阳,精装,47.0,2008
南,惠新西街,,6,胜古北里,101102700728,1室1厅,350.0,朝阳,精装,48.0,1991
南北,十里堡,,6,八里庄南里,101102718739,3室1厅,480.0,朝阳,精装,71.0,1985
东西,健翔桥,,9,丝竹园小区,101102721494,2室1厅,415.0,朝阳,精装,59.0,1994
东,大望路,,20,后现代城,101102604051,1室1厅,410.0,朝阳,精装,55.0,2003
南,常营,,27,金隅丽景园,101102619166,1室1厅,245.0,朝阳,精装,55.0,2010
南,华威桥,,6,双龙南里,101102553960,1室1厅,261.0,朝阳,精装,45.0,1994
南,望京,,20,北京香颂,101102349493,1室1厅,599.0,朝阳,精装,65.0,2009
南北,劲松,,6,农光东里,101102214720,1室1厅,260.0,朝阳,精装,38.0,1992
西南,望京,,18,望京西园三区,101101426542,3室1厅,1000.0,朝阳,其他,186.0,2000
西南北,团结湖,,18,团结湖北五条,101102571242,3室1厅,666.0,朝阳,简装,96.0,1997
南北,豆各庄,,22,富力又一城C区,101102633558,2室2厅,520.0,朝阳,精装,90.0,2009
南北,高碑店,,6,南太平庄北巷,101102710956,1室1厅,305.0,朝阳,精装,55.0,2004
东西,望京,,7,南湖中园二区,101102535167,2室1厅,455.0,朝阳,简装,68.0,2000
南西北,石佛营,,32,公园1872,101102607164,4室2厅,2999.0,朝阳,精装,304.0,2010
西北,朝青,,18,华纺易城,101102468104,2室1厅,642.0,朝阳,精装,85.0,2006
南,欢乐谷,,20,华瀚国际,101102392563,2室1厅,1300.0,朝阳,精装,187.0,2008
南,亚运村,,24,慧忠北里,101102623861,3室2厅,1080.0,朝阳,简装,205.0,2000
南,健翔桥,,5,安翔南里,101102679551,2室1厅,355.0,朝阳,简装,61.0,1964
东南,望京,,28,圣馨大地,101102607826,3室2厅,890.0,朝阳,精装,150.0,2001
东南,安贞,,16,富仁名苑,101102514115,2室1厅,575.0,朝阳,简装,69.0,1997
西南北,团结湖,,18,团结湖北五条,101102571242,3室1厅,666.0,朝阳,简装,96.0,1997
南北,豆各庄,,22,富力又一城C区,101102633558,2室2厅,520.0,朝阳,精装,90.0,2009
西南,酒仙桥,,24,上东三角洲,101102337202,2室1厅,530.0,朝阳,精装,95.0,2004
东北,芍药居,,20,吉利家园,101102269856,3室2厅,910.0,朝阳,精装,150.0,2001
南北,定福庄,,20,福盈家园,101102571708,3室1厅,380.0,朝阳,精装,86.0,2010
南北,定福庄,,20,福盈家园,101102583234,3室1厅,380.0,朝阳,精装,86.0,2010
东北,奥林匹克公园,,28,万科星园,101102349058,2室1厅,750.0,朝阳,精装,91.0,2004
东北,芍药居,,20,吉利家园,101102269856,3室2厅,910.0,朝阳,精装,150.0,2001
南,大望路,,18,后现代城,101101374627,2室1厅,637.0,朝阳,精装,98.0,2008
南北,亚运村小营,,15,欧陆经典,101101056606,4室2厅,1199.0,朝阳,精装,179.0,2000
东西,十里河,,11,建工家园,101102435586,2室1厅,526.0,朝阳,精装,102.0,2008
西南,亚运村,,25,安慧里二区,101102560048,2室1厅,530.0,朝阳,精装,70.0,1990
南,管庄,,20,北京新天地,101102591770,2室1厅,550.0,朝阳,精装,99.0,2008
南北,奥林匹克公园,,11,天居园,101102570032,2室1厅,650.0,朝阳,精装,92.0,2008
南北,亚运村小营,,6,育慧西里,101102309039,2室1厅,460.0,朝阳,精装,66.0,1996
南北,常营,,14,万象新天一区,101101248916,3室1厅,860.0,朝阳,精装,154.0,2006
南北,望京,,25,北纬40度二期,101100685771,2室2厅,720.0,朝阳,简装,98.0,2009
南北,望京,,6,望京西园一区,101101880818,2室2厅,648.0,朝阳,精装,92.0,1997
东北,四惠,,32,东恒时代一期,101102135094,2室2厅,730.0,朝阳,精装,98.0,2004
南北,双桥,,6,双惠小区,101102509694,2室1厅,422.0,朝阳,简装,89.0,2003
南北,管庄,,6,建东苑,101102219383,2室1厅,360.0,朝阳,简装,76.0,2000
南,管庄,,20,北京新天地,101102591770,2室1厅,550.0,朝阳,精装,99.0,2008
南北,奥林匹克公园,,11,天居园,101102570032,2室1厅,650.0,朝阳,精装,92.0,2008
东南,大望路,,18,后现代城,101102724961,2室1厅,680.0,朝阳,精装,107.0,2008
东北,酒仙桥,,25,电子城小区,101102725363,2室1厅,510.0,朝阳,简装,103.0,2004
南北,管庄,,7,柏林爱乐三期,101102725379,3室2厅,950.0,朝阳,精装,150.0,2007
南,西坝河,,12,西坝河中里,101102725803,2室1厅,450.0,朝阳,简装,63.0,1987
南北,望京,,6,世安家园,101102731059,1室1厅,380.0,朝阳,精装,49.0,1999
东南,大望路,,18,后现代城,101102709728,2室2厅,780.0,朝阳,精装,107.0,2004
南北,管庄,,15,柏林爱乐三期,101102645490,2室1厅,505.0,朝阳,精装,94.0,2007
东南北,燕莎,,23,华远九都汇,101102543026,4室2厅,2300.0,朝阳,精装,257.0,2011
南北,北苑,,6,黄金苑,101101722581,3室1厅,508.0,朝阳,其他,87.0,2001
南北,惠新西街,,6,胜古南里,101102717991,2室1厅,420.0,朝阳,其他,56.0,1980
西北,亚运村小营,,28,嘉铭桐城C区,101102709228,3室1厅,980.0,朝阳,简装,130.0,2003
南北,奥林匹克公园,,6,澳林春天一期,101102726596,1室1厅,459.0,朝阳,精装,57.0,2000
东北,朝青,,18,青年汇佳园,101102716679,2室1厅,560.0,朝阳,简装,79.0,2008
东南西南,望京,,26,望京新城,101102709998,2室1厅,750.0,朝阳,精装,105.0,1998
西北,石佛营,,21,紫萝园,101102720589,2室1厅,530.0,朝阳,精装,96.0,2000
南,管庄,,28,北京新天地,101102715673,2室1厅,530.0,朝阳,精装,93.0,2011
东,高碑店,,24,兴隆家园,101102715814,2室1厅,786.0,朝阳,精装,131.0,2002
南,三元桥,,27,UHN国际村,101102706851,2室1厅,980.0,朝阳,精装,116.0,2007
南北,北苑,,27,筑华年,101102706505,2室2厅,820.0,朝阳,精装,114.0,2012
东南,大望路,,18,后现代城,101102724961,2室1厅,680.0,朝阳,精装,107.0,2008
东北,酒仙桥,,25,电子城小区,101102725363,2室1厅,510.0,朝阳,简装,103.0,2004
南北,管庄,,7,柏林爱乐三期,101102725379,3室2厅,950.0,朝阳,精装,150.0,2007
东南,大望路,,18,后现代城,101102709728,2室2厅,780.0,朝阳,精装,107.0,2004
南,西坝河,,12,西坝河中里,101102725803,2室1厅,450.0,朝阳,简装,63.0,1987
南北,望京,,6,世安家园,101102731059,1室1厅,380.0,朝阳,精装,49.0,1999
南北,十里河,,9,山水文园三期,101102722813,2室2厅,1050.0,朝阳,简装,117.0,2006
东南,望京,,24,利泽西园,101102722998,2室2厅,700.0,朝阳,精装,99.0,1999
南北,东坝,,6,朝阳新城三区,101102688058,2室1厅,485.0,朝阳,精装,104.0,2005
西南,垡头,,21,翠成馨园,101102664898,2室2厅,510.0,朝阳,精装,102.0,2004
东南,四惠,,30,远洋天地二期,101102696100,3室1厅,1060.0,朝阳,精装,138.0,2002
东南西,和平里,,6,和平街十三区,101102715783,3室1厅,487.0,朝阳,简装,63.0,1976
南北,马甸,,6,鼓楼外大街,101102711135,2室1厅,488.0,朝阳,简装,65.0,1991
南北,豆各庄,,18,富力又一城C区,101102712970,2室2厅,510.0,朝阳,精装,90.0,2011
东南北,亚运村,,25,安慧里二区,101102710675,3室1厅,630.0,朝阳,精装,85.0,1990
南北,朝阳公园,,17,东润枫景二期,101102698487,3室1厅,960.0,朝阳,简装,142.0,2002
东,红庙,,32,东区国际,101102702466,2室1厅,880.0,朝阳,精装,129.0,2005
南北,双井,,7,双花园西里,101102696755,2室1厅,455.0,朝阳,简装,62.0,1996
西北,东大桥,,31,新城国际,101102575047,1室0厅,730.0,朝阳,精装,62.0,2005
南,四惠,,16,东恒时代二期,101102706235,2室1厅,822.0,朝阳,精装,96.0,2005
东南,亚运村,,25,安慧里二区,101102700798,2室2厅,580.0,朝阳,简装,67.0,1990
南,定福庄,,5,定福庄西里2号院,101102702677,2室1厅,253.0,朝阳,精装,50.0,1979
东,双桥,,15,朝阳旺角,101102705789,2室1厅,365.0,朝阳,简装,71.0,2006
南北,东坝,,6,朝阳新城二区,101102706065,2室1厅,499.0,朝阳,简装,105.0,2004
西北,亚运村小营,,28,嘉铭桐城C区,101102709228,3室1厅,980.0,朝阳,简装,130.0,2003
东南西南,望京,,26,望京新城,101102709998,2室1厅,750.0,朝阳,精装,105.0,1998
南北,奥林匹克公园,,6,澳林春天一期,101102726596,1室1厅,459.0,朝阳,精装,57.0,2000
西,常营,,27,富力阳光美园,101102636448,2室1厅,370.0,朝阳,精装,76.0,2010
西南北,管庄,,11,汇鸿家园,101102684555,2室1厅,452.0,朝阳,精装,81.0,2004
西北,管庄,,22,柏林爱乐二期,101102671503,2室1厅,420.0,朝阳,精装,82.0,2005
西南,亚运村小营,,26,欧陆经典,101102658080,4室2厅,1500.0,朝阳,精装,195.0,2001
南北,欢乐谷,,21,世纪东方城,101102692020,3室2厅,910.0,朝阳,精装,141.0,2006
南,石佛营,,22,炫特嘉园一期,101102692442,1室1厅,380.0,朝阳,精装,51.0,2004
北,管庄,,28,北京新天地,101102693068,1室1厅,347.0,朝阳,精装,61.0,2011
南北,望京,,6,花家地西里二区,101102674341,3室1厅,555.0,朝阳,精装,82.0,1996
南,望京,,30,嘉润花园,101102681929,2室1厅,785.0,朝阳,简装,124.0,2001
南北,定福庄,,7,东领鉴筑,101102677426,2室1厅,499.0,朝阳,简装,103.0,2005
东,定福庄,,12,东领鉴筑,101102672894,1室1厅,310.0,朝阳,精装,63.0,2005
南北,潘家园,,6,松榆西里,101102570036,3室1厅,570.0,朝阳,简装,92.0,1996
东北,太阳宫,,20,太阳国际公馆,101102714289,2室1厅,760.0,朝阳,精装,77.0,2003
东南,双井,,22,九龙花园,101102741267,2室1厅,590.0,朝阳,精装,90.0,2000
南北,百子湾,,6,观音景园二期,101102698751,2室1厅,300.0,朝阳,简装,76.0,2006
西南,欢乐谷,,21,世纪东方城,101102491829,2室2厅,650.0,朝阳,精装,103.0,2006
东南,亚运村,,26,九台2000家园,101102683751,3室2厅,1030.0,朝阳,简装,139.0,2003
南北,惠新西街,,6,惠新里小区,101102662777,2室1厅,440.0,朝阳,简装,56.0,1992
南,亚运村小营,,12,光大名筑,101102659209,2室1厅,1000.0,朝阳,精装,105.0,2004
东北,芍药居,,24,芍药居北里,101102634592,1室1厅,520.0,朝阳,精装,71.0,2005
南北,酒仙桥,,6,酒仙桥路11号,101102670489,2室1厅,380.0,朝阳,精装,55.0,1993
南,望京,,16,望京路10号院,101102645902,2室1厅,482.0,朝阳,精装,74.0,1998
西,管庄,,11,柏林爱乐一期,101102712113,1室1厅,368.0,朝阳,精装,56.0,2002
西北,潘家园,,22,华威西里,101102653574,2室1厅,350.0,朝阳,简装,58.0,1990
南北,国展,,16,润民柳芳居,101102134497,4室2厅,1800.0,朝阳,精装,224.0,2001
南北,朝青,,14,珠江罗马嘉园东区,101102563199,3室2厅,1150.0,朝阳,精装,188.0,2008
西,石佛营,,21,酷特区,101102227443,1室0厅,285.0,朝阳,精装,39.0,2006
西南,十里堡,,26,城市广场,101102686421,2室1厅,638.0,朝阳,精装,105.0,1995
南北,西坝河,,19,英特公寓,101102731285,3室1厅,1398.0,朝阳,精装,227.0,2002
东南,亚运村,,24,安慧北里逸园,101102738383,4室1厅,1060.0,朝阳,精装,184.0,1998
南西北,朝阳公园,,31,公园大道,101102525137,3室1厅,1750.0,朝阳,精装,172.0,2005
南北,奥林匹克公园,,12,澳林春天四期,101102731665,4室2厅,2528.0,朝阳,其他,234.0,2004
西南北,管庄,,11,汇鸿家园,101102684555,2室1厅,452.0,朝阳,精装,81.0,2004
东,北苑,,17,华贸城,101102690458,1室1厅,460.0,朝阳,精装,52.0,2012
南,大山子,,6,北窑地,101102677644,1室1厅,245.0,朝阳,精装,45.0,1988
北,定福庄,,6,定福庄北里2号院,101102680508,1室1厅,230.0,朝阳,其他,42.0,1987
南北,亚运村小营,,14,嘉铭桐城A区,101102396324,3室2厅,1270.0,朝阳,简装,159.0,2001
南北,双井,,12,天之骄子,101102277930,3室3厅,1100.0,朝阳,简装,144.0,2006
南,东坝,,21,金隅景和园,101102138549,2室1厅,419.0,朝阳,精装,87.0,2011
东,四惠,,28,京棉新城二厂,101102287596,1室1厅,355.0,朝阳,简装,66.0,2009
东南,四惠,,24,金地名京,101101309507,2室1厅,999.0,朝阳,精装,115.0,2009
南北,四惠,,6,壹线国际,101102611335,2室1厅,600.0,朝阳,精装,89.0,2008
东南,北苑,,25,北苑家园绣菊园,101102582096,3室2厅,675.0,朝阳,简装,127.0,2001
东,北苑,,28,华贸城,101102732748,2室1厅,425.0,朝阳,简装,66.0,2011
西北,石佛营,,23,炫特嘉园三期,101102385530,1室1厅,398.0,朝阳,精装,60.0,2006
东南,双井,,22,九龙花园,101102741267,2室1厅,590.0,朝阳,精装,90.0,2000
南北,潘家园,,6,松榆西里,101102570036,3室1厅,570.0,朝阳,简装,92.0,1996
南北,成寿寺,,8,中海城圣朝菲,101100725432,5室3厅,1500.0,朝阳,简装,286.0,2009
南北,定福庄,,5,定福庄西街,101102550495,2室1厅,265.0,朝阳,其他,54.0,1983
西南北,健翔桥,,6,华严北里小区,101102496478,2室1厅,550.0,朝阳,简装,95.0,1990
东东南,亚运村,,16,加利大厦,101102709429,3室1厅,920.0,朝阳,简装,175.0,1996
西,芍药居,,24,芍药居北里,101102676357,2室1厅,528.0,朝阳,简装,73.0,1997
西南,亚运村小营,,6,安慧东里,101101877879,1室1厅,285.0,朝阳,精装,40.0,1991
南北,健翔桥,,6,丝竹园小区,101102659989,3室1厅,560.0,朝阳,简装,74.0,1994
南北,垡头,,18,翠成馨园,101102683734,3室2厅,630.0,朝阳,简装,127.0,2007
南北,和平里,,18,和平街十五区1号院,101102736545,3室1厅,650.0,朝阳,其他,80.0,1998
南北,双桥,,18,远洋一方北润园,101102738037,2室1厅,525.0,朝阳,其他,86.0,2011
