index,Region,District,Garden,Layout,Floor,Year,Size,Direction,Renovation,Price
4350,5,84,1191,23,12,48,241,49,2,830.0
4351,5,84,1183,16,5,51,155,49,4,566.0
4352,5,67,3578,16,5,53,110,49,4,570.0
4353,5,84,1178,8,31,49,82,63,4,385.0
4354,5,162,609,31,19,55,102,49,4,1000.0
4355,5,84,1182,8,17,51,69,60,3,380.0
4356,5,162,2238,15,14,57,74,27,2,440.0
4357,5,8,167,8,5,40,51,49,4,275.0
4358,5,84,1193,9,12,50,118,49,4,503.0
4359,5,116,456,16,13,59,77,49,4,475.0
4360,5,222,3196,8,20,59,70,46,4,380.0
4361,5,222,1736,8,5,50,73,49,0,328.0
4362,5,84,1190,8,5,47,60,49,4,370.0
4363,5,175,1794,8,27,56,74,46,4,405.0
4364,5,67,3592,8,5,50,70,49,4,460.0
4365,5,67,3422,9,20,58,75,49,4,515.0
4366,5,116,3176,9,8,58,81,49,3,355.0
4367,5,84,2048,8,17,56,85,54,4,498.0
4368,5,67,1195,15,5,55,110,49,3,500.0
4369,5,84,1178,15,5,48,114,49,4,520.0
4370,5,84,1183,8,5,50,82,49,4,400.0
4371,5,177,2075,8,5,48,67,49,3,324.0
4372,5,41,908,8,5,50,76,49,3,370.0
4373,5,222,626,16,5,47,111,49,3,470.0
4374,5,84,1178,8,5,48,101,49,4,450.0
4375,5,84,1186,15,5,46,114,49,4,468.0
4376,5,8,1818,16,5,47,108,49,3,430.0
4377,5,84,1183,8,5,50,81,49,0,368.0
4378,5,67,355,23,5,47,174,49,0,740.0
4379,5,53,1654,16,5,49,124,49,4,473.0
4380,5,41,2335,23,5,46,142,49,4,520.0
4381,5,222,2092,16,5,42,103,49,3,468.0
4382,5,84,1179,15,5,49,114,49,4,490.0
4383,5,84,1186,8,5,46,82,49,4,415.0
4384,5,84,1186,8,5,46,82,49,3,430.0
4385,5,84,1187,15,5,46,119,49,3,455.0
4386,5,175,125,8,22,55,92,46,4,460.0
4387,5,41,604,16,5,50,126,49,4,420.0
4388,5,162,239,16,5,45,68,40,3,386.0
4389,5,67,3576,15,5,50,98,49,3,500.0
4390,5,41,2845,16,5,48,138,49,3,498.0
4391,5,222,664,15,5,54,125,49,3,450.0
4392,5,177,1510,8,5,45,68,49,0,329.0
4393,5,67,3574,15,4,49,135,49,4,590.0
4394,5,116,3176,9,8,58,81,49,3,355.0
4395,5,41,2846,9,5,46,103,49,0,419.0
4396,5,41,2283,8,9,57,82,49,4,410.0
4397,5,41,909,16,6,43,80,49,4,430.0
4398,5,84,2048,8,17,56,85,54,4,498.0
4399,5,222,2092,8,5,44,76,54,0,340.0
4400,5,8,397,16,5,44,106,49,3,433.0
4401,5,8,168,8,5,44,92,38,0,369.0
4402,5,162,982,15,5,47,101,49,4,550.0
4403,5,84,1182,16,6,51,232,49,0,638.0
4404,5,175,3155,8,5,49,56,49,3,380.0
4405,5,175,3155,8,5,49,73,49,4,475.0
4406,5,67,2153,0,10,51,33,44,3,278.0
4407,5,84,1183,16,5,51,150,49,4,539.0
4408,5,134,685,9,16,58,75,49,4,326.0
4409,5,41,2227,16,5,42,148,49,0,505.0
4410,5,67,3579,8,4,52,83,49,4,420.0
4411,5,67,3593,1,5,50,52,49,3,365.0
4412,5,203,3341,8,5,41,46,49,4,340.0
4413,5,222,3196,9,21,56,76,63,4,378.0
4414,5,41,2845,16,4,48,130,49,0,490.0
4415,5,134,687,8,16,59,58,46,2,335.0
4416,5,134,687,15,16,59,74,49,4,402.0
4417,5,175,2535,8,4,32,65,49,3,415.0
4418,5,53,3276,15,9,57,78,49,0,460.0
4419,5,222,3196,8,25,59,71,63,4,385.0
4420,5,41,2845,16,5,48,138,49,3,498.0
4421,5,175,125,8,22,55,92,46,4,460.0
4422,5,41,2846,9,5,46,103,49,0,419.0
4423,5,41,2283,8,9,57,82,49,4,410.0
4424,5,8,397,16,5,45,106,49,3,430.0
4425,5,8,2072,8,5,42,63,49,4,315.0
4426,5,222,3096,9,8,55,73,49,3,408.0
4427,5,222,1285,8,4,30,45,49,3,248.0
4428,5,41,2227,16,5,42,146,49,0,465.0
4429,5,53,1654,15,13,47,139,49,3,500.0
4430,5,84,1178,8,15,48,87,49,4,426.0
4431,5,67,3542,15,6,51,112,54,4,570.0
4432,5,41,2284,9,5,48,85,49,3,345.0
4433,5,162,646,0,29,51,41,63,0,240.0
4434,5,222,3196,8,20,56,75,25,3,390.0
4435,5,41,2846,31,5,46,193,49,3,605.0
4436,5,41,604,8,5,50,65,38,2,275.0
4437,5,162,1655,15,13,59,156,49,4,1450.0
4438,5,84,1184,23,6,52,174,49,4,690.0
4439,5,41,2845,23,5,49,169,49,4,488.0
4440,5,222,664,1,4,52,26,20,0,197.0
4441,5,67,3593,37,4,50,260,49,4,800.0
4442,5,162,2214,16,6,50,104,49,4,646.0
4443,5,41,1915,23,5,47,150,49,4,558.0
4444,5,67,3091,17,6,48,195,49,4,680.0
4445,5,67,3402,8,6,47,84,46,0,420.0
4446,5,162,609,8,19,55,67,63,4,460.0
4447,5,177,2900,8,5,39,53,46,0,240.0
4448,5,177,1510,15,5,49,109,49,4,435.0
4449,5,41,2161,31,3,49,162,49,4,720.0
4450,5,67,3590,8,5,52,85,49,3,470.0
4451,5,67,159,18,17,56,65,46,3,300.0
4452,5,84,1181,23,5,54,145,49,4,629.0
4453,5,8,1819,23,5,52,140,49,4,680.0
4454,5,67,3592,8,5,50,80,49,4,499.0
4455,5,84,1206,8,5,47,77,49,3,395.0
4456,5,84,1193,8,13,50,109,38,4,456.0
4457,5,84,1186,15,22,47,148,24,3,490.0
4458,5,84,1184,8,11,52,89,63,4,460.0
4459,5,84,1186,15,25,47,146,54,3,520.0
4460,5,175,2025,8,5,50,80,49,3,445.0
4461,5,41,2284,16,5,45,92,49,3,355.0
4462,5,162,2238,8,14,57,67,46,4,375.0
4463,5,8,2072,8,5,42,63,49,4,315.0
4464,5,84,1188,23,5,48,161,49,4,570.0
4465,5,222,1285,8,4,30,45,49,3,248.0
4466,5,8,397,16,5,45,106,49,3,430.0
4467,5,222,3096,9,8,55,73,49,3,408.0
4468,5,41,2943,16,6,43,105,54,3,469.0
4469,5,67,3402,23,5,47,132,49,3,486.0
4470,5,67,3581,8,5,50,81,49,0,410.0
4471,5,84,1193,16,17,50,150,49,4,550.0
4472,5,162,3376,16,11,54,139,49,4,850.0
4473,5,84,1189,16,5,47,92,54,4,442.0
4474,5,84,1186,16,22,47,153,25,3,520.0
4475,5,67,354,8,5,47,80,49,4,430.0
4476,5,84,1187,15,5,46,123,49,0,448.0
4477,5,222,3196,16,27,59,107,49,4,550.0
4478,5,162,239,15,5,42,69,38,3,400.0
4479,5,67,354,16,5,47,101,49,0,480.0
4480,5,84,2048,8,17,56,84,49,4,486.0
4481,5,203,3588,16,5,54,110,49,3,450.0
4482,5,67,3581,15,5,50,110,49,4,490.0
4483,5,84,1188,9,6,45,64,49,3,369.0
4484,5,177,1559,8,4,55,70,49,0,311.0
4485,5,41,2227,15,4,41,44,46,0,280.0
4486,5,84,1178,15,31,49,132,60,4,430.0
4487,5,162,2238,8,14,57,65,49,4,395.0
4488,5,8,621,16,5,60,102,49,4,470.0
4489,5,67,3402,8,6,47,84,46,0,420.0
4490,5,84,1193,8,32,50,77,25,4,375.0
4491,5,84,1181,15,5,54,84,25,4,408.0
4492,5,177,3107,8,5,45,57,49,4,235.0
4493,5,41,2335,15,5,47,123,49,4,478.0
4494,5,53,1654,9,5,49,98,49,3,380.0
4495,5,53,3025,8,17,60,72,49,4,380.0
4496,5,84,1181,16,5,54,139,49,4,700.0
4497,5,41,551,8,5,47,55,38,3,276.0
4498,5,84,1193,9,12,50,102,63,4,400.0
4499,5,177,3106,9,5,51,71,49,4,298.0
4500,5,177,3107,1,5,45,36,49,0,210.0
4501,5,53,3547,8,19,58,72,46,4,389.0
4502,5,84,1183,15,5,50,116,49,2,560.0
4503,5,84,1178,15,5,48,116,49,0,590.0
4504,5,222,2186,15,5,49,90,49,3,400.0
4505,5,84,1182,9,17,51,97,24,3,405.0
4506,5,41,2943,16,6,43,105,54,3,469.0
4507,5,162,646,1,18,51,52,58,4,295.0
4508,5,84,1206,9,5,47,77,49,3,382.0
4509,5,162,2238,9,14,57,66,46,4,420.0
4510,5,41,907,8,4,51,94,49,4,420.0
4511,5,67,3584,15,5,52,111,49,4,455.0
4512,5,8,1819,16,9,51,120,49,4,575.0
4513,5,8,1249,8,5,48,111,49,3,410.0
4514,5,162,2213,8,5,44,53,49,3,360.0
4515,5,67,3546,1,3,51,32,46,3,280.0
4516,5,41,2227,16,5,42,123,49,4,430.0
4517,5,222,626,15,5,43,102,49,3,350.0
4518,5,41,551,15,5,47,84,49,4,360.0
4519,5,67,353,23,5,47,125,49,0,515.0
4520,5,53,1654,9,5,49,98,49,3,380.0
4521,5,84,1181,8,5,54,85,25,3,390.0
4522,5,41,2335,15,5,47,123,49,4,478.0
4523,5,41,2283,15,9,57,114,49,3,460.0
4524,5,67,3581,15,5,50,117,49,0,499.0
4525,5,177,3106,8,5,50,76,49,4,290.0
4526,5,8,166,8,5,44,59,49,3,298.0
4527,5,8,1506,9,5,48,111,49,3,446.0
4528,5,203,3585,9,5,54,84,49,4,400.0
4529,5,84,1181,15,14,55,139,49,4,625.0
4530,5,8,397,15,5,45,132,49,3,510.0
4531,5,84,1186,15,5,46,114,49,3,505.0
4532,5,67,2391,8,5,53,91,38,4,478.0
4533,5,67,3581,15,4,50,126,49,4,560.0
4534,5,84,1180,8,16,48,84,24,4,385.0
4535,5,203,765,15,5,44,103,49,3,500.0
4536,5,162,2214,8,6,51,72,49,4,460.0
4537,5,203,3585,9,5,54,84,49,4,400.0
4538,5,84,1181,15,14,55,139,49,4,625.0
4539,5,8,1506,9,5,48,111,49,3,446.0
4540,5,67,204,15,7,54,80,49,4,410.0
4541,5,41,2283,15,9,57,114,49,3,460.0
4542,5,67,608,8,9,52,77,49,3,425.0
4543,5,67,3581,15,4,50,126,49,4,560.0
4544,5,175,125,8,22,55,80,49,4,432.0
4545,5,41,2009,16,6,43,116,38,4,380.0
4546,5,67,639,31,6,50,123,49,3,510.0
4547,5,84,1186,15,5,46,114,49,3,505.0
4548,5,67,2391,8,5,53,91,38,4,478.0
4549,5,8,397,15,5,45,132,49,3,510.0
4550,5,84,1180,8,16,48,84,24,4,385.0
4551,5,203,765,15,5,44,103,49,3,500.0
4552,5,162,2214,8,6,51,72,49,4,460.0
4553,5,116,456,15,17,59,77,49,0,470.0
4554,5,53,3547,8,14,57,57,20,0,298.0
4555,5,67,2152,8,5,51,59,49,0,460.0
4556,5,222,948,8,5,42,45,46,3,240.0
4557,5,67,1782,8,6,54,77,38,4,453.0
4558,5,41,2943,8,5,48,93,49,4,406.0
4559,5,67,3576,15,5,50,98,49,3,500.0
4560,5,67,1195,8,5,55,83,49,3,430.0
4561,5,222,1285,8,6,50,58,49,3,312.0
4562,5,222,664,9,5,48,93,49,4,360.0
4563,5,222,1736,15,5,57,103,49,4,490.0
4564,5,41,1915,8,5,48,70,54,3,395.0
4565,5,8,2402,16,5,44,77,49,4,350.0
4566,5,89,3191,16,5,44,130,54,3,590.0
4567,5,41,2845,15,4,48,99,49,3,525.0
4568,5,8,2072,15,5,45,85,49,3,376.0
4569,5,222,1738,8,22,50,100,46,3,440.0
4570,5,41,2284,8,5,46,70,49,3,310.0
4571,5,177,1559,8,5,47,62,49,3,290.0
4572,5,8,167,16,6,47,94,49,4,430.0
4573,5,177,1510,9,5,43,85,49,3,345.0
4574,5,67,3536,32,4,47,179,49,0,650.0
4575,5,67,1782,16,11,54,104,49,4,650.0
4576,5,8,1819,8,5,50,67,49,4,335.0
4577,5,8,1819,8,5,50,68,49,3,330.0
4578,5,134,684,15,13,55,118,49,4,540.0
4579,5,67,3414,8,10,59,77,49,0,530.0
4580,5,162,239,8,5,45,49,44,4,275.0
4581,5,134,280,23,2,56,278,49,4,1380.0
4582,5,41,907,1,5,51,48,49,3,280.0
4583,5,84,337,8,3,47,183,25,3,770.0
4584,5,84,1206,1,5,47,46,49,4,315.0
4585,5,175,125,0,22,55,36,44,4,288.0
4586,5,134,688,16,14,57,109,49,4,560.0
4587,5,84,1188,16,8,48,146,49,4,530.0
4588,5,67,3138,8,25,59,85,49,4,650.0
4589,5,84,1179,16,17,50,136,24,0,480.0
4590,5,222,1736,15,5,49,101,49,0,420.0
4591,5,116,456,15,17,59,77,49,0,470.0
4592,5,67,691,8,5,42,65,49,4,380.0
4593,5,84,1177,1,20,55,41,25,4,290.0
4594,5,41,3183,16,7,60,126,49,4,630.0
4595,5,41,2228,9,5,46,90,49,0,330.0
4596,5,84,1184,9,17,51,99,49,4,400.0
4597,5,41,1915,16,5,49,128,49,2,485.0
4598,5,84,1184,16,4,52,137,49,3,575.0
4599,5,177,3361,8,5,50,82,49,4,325.0
4600,5,116,1451,16,8,46,91,49,3,280.0
4601,5,203,3588,9,5,54,85,49,4,420.0
4602,5,41,2284,8,5,47,80,49,3,310.0
4603,5,84,1178,15,5,48,115,49,4,510.0
4604,5,175,2025,15,5,50,96,49,4,505.0
4605,5,162,239,22,5,43,68,38,3,398.0
4606,5,222,1738,16,22,50,118,48,4,548.0
4607,5,41,2009,16,6,43,141,49,4,410.0
4608,5,41,2336,16,7,42,139,49,4,565.0
4609,5,8,166,8,5,44,65,49,4,320.0
4610,5,67,639,16,6,50,94,49,4,530.0
4611,5,84,1179,15,5,50,118,49,4,486.0
4612,5,8,397,15,5,43,77,49,4,330.0
4613,5,177,2075,15,5,50,107,49,3,346.0
4614,5,41,2227,16,5,44,122,49,3,400.0
4615,5,67,353,23,5,47,126,49,3,518.0
4616,5,67,3536,32,4,47,179,49,0,650.0
4617,5,84,1184,15,5,52,114,49,4,530.0
4618,5,84,1177,1,20,55,34,46,4,320.0
4619,5,84,161,18,19,55,62,60,4,280.0
4620,5,41,2845,16,4,48,144,49,0,550.0
4621,5,177,2951,8,5,46,88,49,3,330.0
4622,5,67,1782,8,19,54,71,32,4,485.0
4623,5,177,1510,16,5,49,121,49,4,430.0
4624,5,67,1196,15,5,55,113,49,4,490.0
4625,5,67,608,15,5,51,99,49,3,530.0
4626,5,67,1153,8,6,47,78,49,3,475.0
4627,5,84,1189,15,5,48,116,49,4,610.0
4628,5,203,3589,16,5,56,110,49,4,450.0
4629,5,67,3592,8,5,50,70,49,3,485.0
4630,5,41,1915,16,5,49,128,49,2,485.0
4631,5,177,3361,8,5,50,82,49,4,325.0
4632,5,116,1451,16,8,46,91,49,3,280.0
4633,5,41,2228,9,5,46,90,49,0,330.0
4634,5,84,1184,9,17,51,99,49,4,400.0
4635,5,67,204,8,6,54,60,49,0,330.0
4636,5,67,2153,15,5,50,97,49,4,550.0
4637,5,84,1181,16,17,55,139,49,4,650.0
4638,5,67,1782,8,19,53,56,44,4,385.0
4639,5,134,689,15,5,56,63,49,0,345.0
4640,5,177,2075,15,3,50,92,49,0,308.0
4641,5,84,1183,9,5,50,83,25,4,406.0
4642,5,84,1182,15,28,51,99,63,0,430.0
4643,5,162,2238,8,14,57,68,46,0,408.0
4644,5,67,1782,15,19,53,100,49,4,660.0
4645,5,203,3589,9,5,56,87,49,4,430.0
4646,5,67,3554,8,5,48,82,49,4,529.0
4647,5,177,3106,1,5,51,55,46,4,225.0
4648,5,8,397,23,3,50,200,49,3,730.0
4649,5,67,3577,16,5,52,142,49,3,502.0
4650,5,67,963,15,5,53,105,49,3,540.0
4651,5,84,1184,8,17,52,100,49,3,450.0
4652,5,203,2574,8,8,56,92,49,4,537.0
4653,5,84,1187,8,5,46,83,49,3,415.0
4654,5,67,3538,8,5,45,67,38,4,400.0
4655,5,67,3536,9,4,47,103,27,3,445.0
4656,5,222,26,9,5,47,82,46,4,370.0
4657,5,41,2645,23,2,51,158,49,4,788.0
4658,5,222,946,16,11,52,104,49,4,420.0
4659,5,84,1184,8,11,51,89,63,4,450.0
4660,5,84,1184,9,17,51,161,49,4,735.0
4661,5,175,3155,1,5,49,45,49,0,390.0
4662,5,162,3376,16,14,54,140,54,3,820.0
4663,5,175,2025,8,5,49,80,49,4,445.0
4664,5,84,1181,17,5,54,131,49,4,560.0
4665,5,162,982,8,5,45,60,49,3,390.0
4666,5,8,2286,16,14,51,107,52,4,435.0
4667,5,8,1820,9,5,41,85,54,3,368.0
4668,5,8,397,8,5,41,48,46,3,270.0
4669,5,84,1189,16,5,47,148,49,4,490.0
4670,5,67,3543,45,3,44,0,0,1,620.0
4671,5,41,909,15,4,45,133,49,3,465.0
4672,5,67,1782,8,8,54,89,49,4,530.0
4673,5,41,2284,15,5,46,70,49,3,325.0
4674,5,67,3536,16,5,47,118,49,4,499.0
4675,5,162,447,8,5,52,71,49,3,460.0
4676,5,41,2943,16,6,47,149,49,4,569.0
4677,5,84,1184,8,13,52,100,49,4,455.0
4678,5,222,3196,8,27,56,73,63,4,388.0
4679,5,222,1285,9,6,50,75,49,3,350.0
4680,5,84,1181,9,5,54,90,49,3,418.0
4681,5,41,2227,16,4,43,158,49,3,408.0
4682,5,41,2227,15,4,42,94,49,3,355.0
4683,5,175,2535,9,4,32,65,49,3,415.0
4684,5,41,3183,8,7,60,76,49,4,409.0
4685,5,67,3384,8,5,58,72,49,3,500.0
4686,5,175,125,8,22,55,92,46,3,445.0
4687,5,134,684,15,17,55,122,49,3,550.0
4688,5,162,239,8,5,45,51,52,4,330.0
4689,5,67,2857,8,24,60,73,46,2,420.0
4690,5,84,1178,8,5,48,73,49,4,399.0
4691,5,67,691,8,3,35,51,49,3,348.0
4692,5,67,2152,15,5,51,115,49,0,720.0
4693,5,67,1782,9,10,54,88,49,2,520.0
4694,5,67,3415,15,15,61,81,49,3,540.0
4695,5,134,685,9,17,57,73,49,0,348.0
4696,5,41,2228,9,5,46,72,49,3,315.0
4697,5,67,3580,16,5,53,112,49,3,549.0
4698,5,84,1179,8,5,49,94,49,4,470.0
4699,5,41,613,16,8,51,154,49,4,650.0
4700,5,203,3585,15,5,54,110,49,4,450.0
4701,5,67,3591,8,5,52,82,49,4,420.0
4702,5,162,982,15,5,47,105,49,3,520.0
4703,5,41,2645,23,2,51,158,49,4,788.0
4704,5,84,1184,8,11,51,89,63,4,450.0
4705,5,84,1184,9,17,51,161,49,4,735.0
4706,5,67,2712,9,5,51,84,49,4,475.0
4707,5,53,3025,8,10,60,70,49,4,392.0
4708,5,67,608,8,9,52,79,46,4,435.0
4709,5,53,3547,15,14,58,111,49,4,500.0
4710,5,41,2228,8,5,45,66,49,4,308.0
4711,5,67,2470,16,11,51,166,49,4,860.0
4712,5,203,764,16,5,52,120,49,3,450.0
4713,5,84,1184,16,11,52,133,49,2,600.0
4714,5,41,2009,23,5,43,109,38,3,380.0
4715,5,84,1206,9,5,47,87,49,3,410.0
4716,5,53,3547,8,20,57,67,46,0,300.0
4717,5,84,1181,23,5,54,137,49,4,535.0
4718,5,67,3414,8,10,59,76,49,4,530.0
4719,5,41,909,16,6,44,102,54,4,375.0
4720,5,134,688,16,14,57,109,49,3,500.0
4721,5,67,3415,8,17,61,72,46,0,519.0
4722,5,67,608,8,5,52,60,49,4,366.0
4723,5,84,1184,16,17,51,133,49,4,599.0
4724,5,134,688,8,14,57,75,49,4,365.0
4725,5,162,2238,8,14,57,64,46,4,405.0
4726,5,84,1179,8,5,49,65,49,0,395.0
4727,5,8,1974,16,3,53,120,49,4,590.0
4728,5,84,1180,8,5,48,96,49,4,450.0
4729,5,203,1642,8,5,46,68,49,3,400.0
4730,5,222,3196,8,27,58,70,63,4,390.0
4731,5,41,909,16,5,43,113,49,3,425.0
4732,5,84,1182,23,6,51,172,49,3,780.0
4733,5,67,1782,16,7,53,99,49,4,588.0
4734,5,162,2238,8,14,57,66,46,4,418.0
4735,5,134,967,1,5,53,40,46,4,245.0
4736,5,41,2645,8,5,51,97,49,3,455.0
4737,5,41,907,15,5,51,131,49,3,435.0
4738,5,84,1180,15,6,48,118,49,0,499.0
4739,5,203,763,8,5,39,42,49,3,335.0
4740,5,203,3585,8,5,54,84,49,0,425.0
4741,5,67,2712,9,5,51,84,49,4,475.0
4742,5,162,609,1,19,55,42,24,4,349.0
4743,5,84,1179,23,5,49,149,49,3,490.0
4744,5,8,3208,9,20,59,79,38,0,405.0
4745,5,222,1736,8,25,50,80,25,0,370.0
4746,5,222,664,8,5,48,60,58,4,295.0
4747,5,162,609,32,19,55,99,49,0,960.0
4748,5,67,3422,16,16,58,126,49,0,750.0
4749,5,41,2161,8,4,51,50,46,3,386.0
4750,5,84,1190,8,5,47,91,38,3,405.0
4751,5,177,3106,15,5,51,86,49,4,320.0
4752,5,84,1184,1,15,51,37,58,4,260.0
4753,5,134,967,1,5,53,44,49,4,255.0
4754,5,116,3176,9,9,58,83,49,4,360.0
4755,5,177,3106,8,5,50,76,49,4,275.0
4756,5,162,446,1,5,51,52,24,4,330.0
4757,5,222,3196,8,27,56,76,49,4,430.0
4758,5,162,2238,8,14,57,67,49,3,390.0
4759,5,41,907,8,4,51,72,49,3,349.0
4760,5,84,1206,9,5,47,77,49,4,400.0
4761,5,67,2470,8,5,51,82,25,4,490.0
4762,5,162,896,8,20,57,59,58,4,322.0
4763,5,84,1183,22,5,51,136,49,3,460.0
4764,5,67,2152,8,5,51,86,49,3,465.0
4765,5,67,2712,8,5,51,66,49,0,435.0
4766,5,134,688,15,13,57,101,49,3,500.0
4767,5,177,3108,9,5,49,72,49,4,275.0
4768,5,41,2335,17,5,46,135,49,4,500.0
4769,5,41,2335,16,5,45,109,49,0,359.0
4770,5,84,1192,9,12,50,120,49,4,488.0
4771,5,116,1323,16,3,60,160,49,2,630.0
4772,5,84,1193,1,9,50,47,46,0,310.0
4773,5,67,2470,32,6,51,188,49,4,1000.0
4774,5,41,3183,30,8,60,174,49,3,820.0
4775,5,84,1184,9,15,52,147,49,4,616.0
4776,5,162,609,1,19,55,42,24,4,349.0
4777,5,84,1179,23,5,49,149,49,3,490.0
4778,5,41,2284,9,5,47,85,49,4,360.0
4779,5,67,2470,8,5,51,82,25,4,490.0
4780,5,162,896,8,20,57,59,58,4,322.0
4781,5,8,167,15,5,47,97,49,3,425.0
4782,5,162,2238,8,14,57,67,49,3,399.0
4783,5,84,1183,22,5,51,136,49,3,460.0
4784,5,84,3117,16,4,47,104,49,3,445.0
4785,5,203,2574,8,9,54,74,49,4,461.0
4786,5,67,608,16,5,49,116,49,4,540.0
4787,5,67,3544,23,3,44,194,49,4,1450.0
4788,5,84,1190,8,5,47,60,38,3,365.0
4789,5,41,907,9,5,51,90,24,3,360.0
4790,5,116,3176,31,9,58,82,49,4,700.0
4791,5,84,1206,9,5,47,77,49,4,400.0
4792,5,84,1184,23,11,52,200,38,4,496.0
4793,5,203,3551,8,27,57,65,25,3,380.0
4794,5,41,2943,23,5,48,201,49,4,545.0
4795,5,84,1191,23,12,48,187,54,3,800.0
4796,5,84,1182,37,5,51,265,49,4,980.0
4797,5,67,3590,15,5,52,111,49,3,580.0
4798,5,67,3582,15,5,52,113,49,4,519.0
4799,5,41,2645,16,3,51,158,49,4,800.0
4800,5,222,3196,15,27,58,74,63,4,435.0
4801,5,41,907,9,5,51,90,24,3,360.0
4802,5,134,967,1,5,52,52,49,0,287.0
4803,5,84,1189,8,5,47,60,49,3,359.0
4804,5,84,1190,8,5,47,60,38,3,365.0
4805,5,84,1206,9,5,47,77,49,3,391.0
4806,5,67,3544,23,3,44,194,49,4,1450.0
4807,5,116,3176,31,9,58,82,49,4,700.0
4808,5,41,2009,9,6,43,111,24,4,355.0
4809,5,203,2574,8,8,56,75,49,4,462.0
4810,5,116,456,16,18,59,77,49,4,465.0
4811,5,134,598,16,8,53,152,49,4,680.0
4812,5,84,1184,8,15,51,99,49,3,445.0
4813,5,162,983,15,6,50,107,49,4,560.0
4814,5,177,3107,8,5,42,63,49,3,255.0
4815,5,67,3590,15,5,52,103,49,0,550.0
4816,5,222,1736,8,27,57,50,63,4,268.0
4817,5,67,59,9,8,50,82,49,4,495.0
4818,5,67,3138,8,26,59,71,46,4,550.0
4819,5,116,456,8,17,59,70,46,3,370.0
4820,5,8,2072,8,5,41,45,46,0,265.0
4821,5,8,167,8,5,39,43,46,4,255.0
4822,5,84,1206,9,5,47,87,49,3,395.0
4823,5,134,689,8,17,56,46,38,4,300.0
4824,5,177,2075,8,5,50,69,49,4,280.0
4825,5,175,1794,8,20,56,69,25,4,385.0
4826,5,162,447,8,5,52,71,49,4,430.0
4827,5,162,446,1,5,51,52,60,4,350.0
4828,5,89,1149,1,21,57,48,46,4,310.0
4829,5,84,1191,8,5,48,65,38,4,380.0
4830,5,222,664,8,4,31,42,46,0,228.0
4831,5,41,2335,23,5,46,165,49,4,460.0
4832,5,177,1559,15,5,55,93,49,3,355.0
4833,5,84,1186,16,5,46,120,49,4,510.0
4834,5,222,792,15,5,48,105,49,4,480.0
4835,5,41,2228,15,5,42,102,49,4,400.0
4836,5,84,1192,16,12,50,134,38,3,460.0
4837,5,41,2228,16,5,46,115,49,4,435.0
4838,5,177,1510,15,5,49,121,49,4,420.0
4839,5,175,3155,8,5,50,72,49,4,475.0
4840,5,67,1782,1,19,54,42,44,3,318.0
4841,5,134,688,8,16,57,74,49,4,365.0
4842,5,84,1182,23,5,51,176,49,3,660.0
4843,5,84,1182,23,12,51,188,49,3,790.0
4844,5,84,1182,22,16,51,173,49,2,770.0
4845,5,84,1181,9,10,54,142,49,4,580.0
4846,5,67,2391,15,5,53,110,49,4,530.0
4847,5,53,3177,15,5,60,122,49,0,640.0
4848,5,116,3558,15,14,62,111,49,2,470.0
4849,5,67,3571,15,5,49,104,49,4,538.0
4850,5,222,2480,8,5,38,43,49,4,249.0
4851,5,84,1192,23,12,47,182,49,4,618.0
4852,5,162,445,1,5,45,50,46,3,310.0
4853,5,67,608,16,5,51,103,49,4,555.0
4854,5,203,765,15,5,42,63,54,3,390.0
4855,5,162,446,1,5,51,53,49,3,360.0
4856,5,67,3401,8,5,47,81,49,0,465.0
4857,5,84,1192,24,12,50,259,49,4,1250.0
4858,5,84,1182,36,6,51,260,49,4,950.0
4859,5,84,1183,16,5,50,153,49,4,545.0
4860,5,67,3572,15,5,50,104,49,4,490.0
4861,5,67,3568,23,5,51,152,49,3,680.0
4862,5,67,1782,15,11,54,99,49,4,650.0
4863,5,134,967,15,5,50,93,49,4,346.0
4864,5,162,447,8,5,52,71,49,4,460.0
4865,5,162,446,8,5,51,75,49,4,458.0
4866,5,162,896,8,20,57,58,25,4,318.0
4867,5,162,982,15,5,47,105,49,4,550.0
4868,5,67,608,8,5,52,75,32,4,430.0
4869,5,67,3545,16,3,44,177,49,4,800.0
4870,5,222,946,9,11,52,87,49,4,349.0
4871,5,162,2238,8,14,57,68,46,3,412.0
4872,5,67,2391,8,5,53,74,38,0,425.0
4873,5,67,3546,8,3,51,49,49,0,355.0
4874,5,162,2238,8,14,57,67,49,4,405.0
4875,5,67,3575,15,5,50,90,49,4,485.0
4876,5,222,946,24,5,51,141,49,3,438.0
4877,5,41,2161,8,4,51,85,49,4,460.0
4878,5,89,3191,8,5,45,68,49,0,390.0
4879,5,134,688,0,16,57,27,58,0,223.0
4880,5,134,967,8,5,52,82,49,0,325.0
4881,5,67,3415,15,14,61,82,49,0,598.0
4882,5,67,3415,15,14,61,82,49,0,586.0
4883,5,8,397,8,5,44,52,46,3,265.0
4884,5,177,1510,15,5,45,84,49,4,360.0
4885,5,67,3536,16,5,47,84,49,3,400.0
4886,5,41,2943,16,5,45,152,49,3,450.0
4887,5,41,2013,23,3,47,204,49,3,1000.0
4888,5,222,2092,8,5,44,73,49,3,315.0
4889,5,41,2284,23,4,46,117,49,3,420.0
4890,5,84,1179,17,5,49,173,49,4,565.0
