index,Region,District,Garden,Layout,Floor,Year,Size,Direction,Renovation,Price
80,6,112,1745,30,1,50,296,22,3,1150.0
81,6,112,1267,2,5,45,35,2,2,220.0
82,4,98,2953,21,15,58,101,22,2,250.0
83,4,98,832,15,1,53,321,22,1,1000.0
84,4,98,832,30,1,54,341,22,3,1400.0
85,4,98,368,14,5,49,80,22,0,210.0
86,4,98,1742,15,5,48,119,22,0,308.0
87,4,98,426,7,5,53,52,32,3,223.0
88,4,98,426,15,5,53,101,22,0,320.0
89,4,98,2953,15,15,56,101,22,0,265.0
90,4,98,2143,15,5,51,80,22,0,240.0
91,4,98,1684,15,5,46,86,22,3,260.0
92,4,98,2953,15,6,58,76,22,0,230.0
93,4,98,1741,36,5,51,176,22,3,398.0
94,5,106,1208,15,1,49,99,22,3,320.0
95,5,106,2956,7,11,56,63,26,1,230.0
96,5,106,2956,7,7,56,64,22,3,238.0
97,5,106,2956,7,17,56,65,20,3,253.0
98,5,106,2956,14,8,56,105,22,1,390.0
99,5,106,2956,7,17,56,65,20,0,260.0
100,5,106,2956,8,9,56,65,22,3,236.0
101,5,106,2956,8,9,56,65,22,0,238.0
102,5,106,2956,15,8,56,135,22,1,445.0
103,5,106,2346,15,17,58,112,26,3,295.0
104,5,106,2956,15,8,56,112,22,3,365.0
105,5,106,2956,15,8,56,130,22,3,380.0
106,5,106,2956,14,11,57,109,22,0,310.0
107,5,106,2956,15,8,56,117,22,1,370.0
108,5,106,2956,15,10,56,113,22,2,340.0
109,5,106,1437,7,17,57,65,22,0,245.0
110,5,106,2956,7,17,56,64,22,0,265.0
111,5,106,2956,15,17,56,96,22,0,295.0
112,5,106,2956,2,17,56,45,32,3,210.0
113,5,106,2956,7,17,56,63,20,0,235.0
114,5,106,1437,8,16,57,79,22,0,275.0
115,5,106,1437,8,16,57,80,8,3,285.0
116,5,106,2956,15,14,56,291,22,1,780.0
117,5,106,2956,15,17,56,95,22,0,330.0
118,5,106,2221,15,16,58,85,22,3,305.0
119,5,106,2956,15,17,56,114,22,1,338.0
120,5,106,2956,14,8,56,129,22,1,350.0
121,5,106,1437,15,17,58,103,22,0,328.0
122,5,106,2956,8,10,56,66,22,2,260.0
123,14,204,233,18,24,57,64,34,2,260.0
124,14,78,1377,1,14,52,31,20,2,228.0
125,14,204,1743,15,7,58,149,22,1,850.0
126,14,204,711,6,3,4,17,22,2,155.0
127,14,204,1743,14,5,58,113,22,0,649.0
128,14,78,3054,2,6,36,19,20,2,178.0
129,14,78,1209,7,5,39,74,22,0,320.0
130,14,204,1378,7,5,52,67,22,0,283.0
131,14,204,1743,21,4,58,214,22,1,1300.0
132,14,78,3055,7,5,38,66,13,3,268.0
133,14,143,1341,7,6,41,71,22,2,310.0
134,14,78,1481,7,5,34,41,22,2,239.0
135,14,78,2531,14,8,57,118,22,3,730.0
136,14,204,267,7,5,45,67,22,0,320.0
137,14,36,1888,7,19,53,81,34,2,505.0
138,14,36,286,7,22,54,71,22,3,445.0
139,14,78,967,7,5,22,47,22,2,229.0
140,14,204,1378,2,5,52,43,22,3,215.0
141,14,78,689,22,23,59,143,22,3,1090.0
142,14,74,1479,7,5,30,38,22,0,246.0
143,14,74,2845,7,6,46,77,13,3,350.0
144,14,204,511,7,5,28,33,22,2,170.0
145,14,36,286,7,25,54,69,22,3,420.0
146,14,74,933,7,5,49,68,0,3,317.0
147,14,143,2108,2,13,48,36,32,0,240.0
148,14,78,2735,14,20,58,99,22,3,565.0
149,14,36,1888,7,19,53,77,34,0,478.0
150,14,36,525,7,5,39,50,20,3,300.0
151,14,143,833,7,5,47,68,22,0,375.0
152,14,204,1717,7,23,55,61,20,2,386.0
153,14,78,2530,15,7,57,117,22,3,837.0
154,14,204,1743,15,5,58,113,22,1,670.0
155,14,204,266,7,5,42,51,32,2,265.0
156,14,143,2147,7,5,37,50,13,3,274.0
157,14,78,1480,2,23,43,58,4,0,298.0
158,14,143,440,2,12,47,58,0,2,330.0
159,14,204,1743,14,5,58,113,22,1,649.0
160,14,143,833,7,5,49,76,22,3,400.0
161,14,143,833,14,5,49,113,22,0,569.0
162,14,204,1718,14,25,55,67,4,3,439.0
163,14,143,440,8,13,47,77,22,2,390.0
164,14,204,1717,7,26,55,63,20,2,393.0
165,14,204,267,7,5,42,71,22,3,280.0
166,14,74,2845,14,5,45,97,22,3,400.0
167,14,74,2272,7,11,53,67,34,3,364.0
168,14,204,1378,7,5,52,62,22,2,285.0
169,14,78,941,7,5,39,57,22,2,290.0
170,14,74,932,7,5,22,31,22,1,188.0
171,14,143,274,7,15,50,61,20,2,360.0
172,14,143,833,7,5,49,76,22,3,413.0
173,14,204,1378,7,5,52,64,22,0,303.0
174,14,36,286,22,10,54,122,22,3,720.0
175,14,204,265,7,3,45,66,22,2,290.0
176,14,204,1378,7,5,52,66,22,3,310.0
177,14,74,2845,2,6,46,46,22,2,240.0
178,14,78,3054,7,6,36,53,13,0,290.0
179,14,74,2845,7,6,46,77,13,0,380.0
180,14,74,2272,7,5,45,76,22,3,380.0
181,14,204,1717,7,26,55,63,20,3,390.0
182,14,143,2449,7,5,38,62,22,3,320.0
183,14,36,286,7,22,54,65,20,3,418.0
184,14,204,1378,7,5,52,66,22,2,308.0
185,14,143,2148,7,5,39,70,22,3,370.0
186,14,74,830,14,5,32,46,22,0,255.0
187,14,204,1718,14,22,55,67,4,3,411.0
188,14,204,738,7,5,36,35,13,1,200.0
189,14,204,2149,7,4,45,65,22,3,297.0
190,14,78,2531,15,7,57,101,22,3,679.0
191,14,143,1393,7,5,42,79,4,0,400.0
192,14,204,1378,7,5,52,64,22,3,295.0
193,14,78,1377,7,5,53,45,20,2,269.0
194,14,78,1209,7,5,32,42,22,0,240.0
195,14,74,932,7,5,22,39,6,2,216.0
196,14,143,1393,7,5,42,58,22,2,328.0
197,14,78,3054,7,5,22,32,22,0,205.0
198,14,204,265,7,3,45,66,22,2,280.0
199,14,78,2735,22,18,57,198,22,1,825.0
200,14,143,274,14,11,50,109,22,3,560.0
201,14,143,2449,2,5,37,32,22,2,210.0
202,14,204,265,7,5,45,64,26,2,298.0
203,14,204,1719,7,23,55,61,20,1,380.0
204,14,143,1478,7,5,30,38,26,2,230.0
205,14,143,1393,7,5,42,58,13,2,298.0
206,14,74,83,7,5,45,60,22,3,290.0
207,14,36,286,7,22,54,65,20,3,389.0
208,14,143,2843,7,5,33,41,22,2,246.0
209,14,143,2843,7,5,32,41,20,3,230.0
210,14,143,833,15,5,46,100,22,3,510.0
211,14,74,828,7,5,27,42,20,2,249.0
212,14,143,1341,14,5,40,79,6,2,395.0
213,14,78,1480,2,23,45,62,18,2,330.0
214,14,143,2843,14,5,32,54,22,2,342.0
215,14,78,1209,7,5,32,42,22,2,238.0
216,14,78,1481,7,5,35,27,22,2,190.0
217,14,143,2108,7,15,47,67,13,3,355.0
218,14,204,265,7,5,43,54,22,2,265.0
219,14,74,830,7,5,32,41,22,2,245.0
220,14,143,1789,7,13,48,61,4,2,310.0
221,14,78,1708,8,5,42,65,13,2,298.0
222,14,36,1899,14,9,56,106,22,3,640.0
223,14,204,1719,7,23,55,61,20,1,378.0
224,14,78,1481,7,5,34,33,22,2,200.0
225,14,143,2449,7,5,39,46,22,3,261.0
226,14,78,1802,7,5,35,35,22,0,245.0
227,14,78,1377,7,5,51,57,22,2,295.0
228,14,143,763,7,4,23,35,22,2,210.0
229,14,143,2890,14,15,48,67,2,2,385.0
230,14,204,1717,7,26,55,63,20,3,378.0
231,14,74,2272,7,5,45,69,22,3,376.5
232,14,78,1802,7,5,37,40,22,2,236.0
233,14,74,2845,1,11,46,26,18,2,203.0
234,14,143,2449,7,5,43,55,20,3,302.0
235,14,36,286,7,25,54,66,20,0,410.0
236,14,36,525,14,5,39,78,22,2,350.0
237,14,143,2890,7,15,48,68,20,3,366.0
238,14,204,1378,7,5,52,48,22,3,248.0
239,14,143,1393,14,5,43,76,22,2,400.0
240,14,204,1718,7,27,55,63,20,2,340.0
241,14,143,2890,7,5,48,65,34,2,365.0
242,14,143,2255,7,5,45,43,24,3,275.0
243,14,143,1341,14,5,41,75,22,0,365.0
244,14,78,967,7,5,23,33,22,2,195.0
245,14,78,1377,7,20,54,41,22,2,249.0
246,14,143,2108,7,5,47,66,13,3,319.0
247,14,78,1708,7,5,40,53,22,2,262.0
248,14,143,1610,7,5,35,40,22,2,255.0
249,14,143,833,7,5,46,68,22,3,365.0
250,14,78,1209,7,5,27,41,22,0,245.0
251,14,78,1377,2,10,52,28,20,2,213.0
252,14,74,2272,7,5,48,74,22,2,395.0
253,7,172,2975,11,17,56,28,0,2,97.0
254,7,73,231,14,17,55,65,22,1,255.0
255,7,203,660,18,10,58,59,4,3,218.0
256,7,203,1348,5,7,58,22,0,3,135.0
257,7,73,229,14,11,56,68,22,3,288.0
258,7,73,231,15,17,57,107,22,1,320.0
259,7,73,229,14,15,57,75,26,3,275.0
260,7,73,231,7,19,55,60,20,2,230.0
261,7,172,2975,11,17,56,28,0,2,120.0
262,7,203,329,11,7,59,29,20,3,153.0
263,7,73,229,14,14,56,75,22,1,275.0
264,7,203,1348,4,7,58,20,0,3,120.0
265,7,203,1349,5,5,58,24,20,3,125.0
266,7,172,2975,5,14,56,25,20,3,110.0
267,7,172,2975,11,14,56,26,20,2,108.0
268,7,210,2920,14,5,44,86,22,0,200.0
269,7,203,802,11,7,57,24,20,3,125.0
270,7,203,2837,15,3,57,117,22,0,695.0
271,7,172,1524,5,13,57,16,20,1,110.0
272,7,203,802,33,7,58,79,4,3,280.0
273,7,73,229,14,15,56,83,22,0,290.0
274,7,210,981,7,5,53,68,22,3,205.0
275,7,172,2951,15,12,57,106,22,2,500.0
276,7,73,229,15,15,56,67,22,2,240.0
277,7,203,2838,33,2,56,183,22,1,980.0
278,7,203,2822,1,5,53,32,20,3,228.0
279,7,73,229,7,15,57,64,22,3,280.0
280,7,172,1524,25,12,57,14,18,3,108.0
281,7,172,2975,5,14,56,25,18,3,105.0
282,7,172,2632,29,14,45,173,32,3,663.0
283,7,166,1826,15,5,46,78,22,3,260.0
284,7,203,1021,15,5,47,86,22,2,310.0
285,7,203,310,15,12,51,111,22,3,420.0
286,7,203,1021,7,5,45,68,22,2,260.0
287,7,203,660,18,10,58,40,30,3,169.0
288,7,203,2369,7,8,53,58,22,0,355.0
289,7,205,1016,8,19,53,67,22,2,274.0
290,7,203,2711,15,6,56,102,22,3,537.0
291,7,172,2829,7,5,43,72,22,0,320.0
292,7,203,2674,7,5,56,60,22,0,312.0
293,7,172,1597,7,15,57,64,20,0,345.0
294,7,73,231,15,17,57,107,22,3,320.0
295,7,203,2971,18,23,56,32,0,2,130.0
296,7,172,2975,5,14,56,29,20,3,99.0
297,7,203,802,11,7,58,23,20,1,115.0
298,7,203,1299,14,10,55,90,22,2,490.0
299,7,166,1826,14,5,46,78,22,0,190.0
300,7,210,2920,15,5,44,95,22,3,200.0
301,7,203,1320,14,7,54,69,22,2,419.0
302,7,166,567,8,14,55,66,22,3,259.0
303,7,166,1207,15,5,49,123,22,2,260.0
304,7,172,1539,7,5,42,69,22,2,265.0
305,7,73,231,7,19,57,69,4,0,258.0
306,7,73,229,7,14,56,67,22,2,260.0
307,7,73,229,14,11,56,68,22,3,275.0
308,7,203,2257,5,15,55,33,0,3,99.0
309,7,203,1021,2,5,50,46,22,2,230.0
310,7,166,1826,15,5,46,78,22,3,260.0
311,7,73,229,7,15,56,67,22,2,260.0
312,7,203,2370,14,8,54,42,22,3,430.0
313,7,172,2709,7,14,55,60,22,3,352.0
314,7,205,2348,15,5,47,119,22,0,243.0
315,7,203,132,22,4,57,216,22,1,1040.0
316,7,166,567,15,14,55,80,22,0,308.0
317,7,73,231,14,19,55,78,6,0,260.0
318,7,210,2920,15,5,44,95,22,3,190.0
319,7,203,2913,21,2,49,207,22,3,1000.0
320,7,73,229,7,14,56,66,22,3,240.0
321,7,73,229,8,14,56,67,22,3,267.0
322,7,166,567,14,5,57,78,22,0,279.0
323,7,166,568,7,17,58,66,22,3,235.0
324,7,166,1826,14,5,46,78,22,0,190.0
325,7,172,2975,5,14,56,25,20,3,120.0
326,7,203,660,17,10,58,40,0,1,175.0
327,7,203,2971,11,23,56,35,30,2,185.0
328,7,210,2920,29,5,44,168,22,2,250.0
329,7,166,1826,15,5,46,105,22,0,260.0
330,7,172,2975,5,14,56,25,20,2,120.0
331,7,203,660,18,10,57,40,30,1,170.0
332,7,203,2971,18,23,56,32,0,3,148.0
333,7,172,2975,5,14,56,27,18,3,97.0
334,7,203,963,8,4,46,84,22,0,490.0
335,7,210,2920,7,5,44,60,22,2,170.0
336,7,73,231,15,17,57,107,22,1,312.0
337,7,172,2975,4,17,56,28,0,2,110.0
338,7,203,660,18,10,58,40,0,3,152.0
339,7,203,660,18,8,58,41,0,0,155.0
340,7,203,660,5,10,57,40,30,1,155.0
341,7,73,231,15,19,55,78,22,0,260.0
342,7,203,660,11,10,57,38,0,1,155.0
343,7,172,2975,11,14,56,23,20,2,102.0
344,7,203,660,18,10,58,40,0,0,165.0
345,7,203,1021,15,5,47,89,22,3,355.0
346,7,205,1978,7,5,38,85,22,2,238.0
347,7,203,1021,2,5,50,46,22,2,260.0
348,7,203,660,18,8,58,40,0,1,176.0
349,7,203,660,10,10,58,33,30,3,156.0
350,7,172,2975,5,14,56,23,20,2,100.0
351,7,166,567,22,17,55,153,22,0,468.0
352,7,203,660,17,10,58,40,0,1,175.0
353,7,203,547,29,2,48,269,22,3,1400.0
354,7,166,1826,8,5,46,101,22,2,240.0
355,7,203,963,15,4,46,92,22,3,470.0
356,7,203,547,29,2,49,252,22,3,1100.0
357,7,205,2268,15,18,53,153,22,3,550.0
358,7,203,660,18,8,58,39,20,1,145.0
359,7,203,660,18,10,57,56,4,2,200.0
360,7,203,660,11,10,58,27,30,3,139.0
361,7,203,2822,1,10,53,26,20,3,225.0
362,7,115,655,15,5,45,93,22,3,272.0
363,7,203,2173,21,7,54,69,22,2,450.0
364,7,166,1826,14,5,46,105,6,0,280.0
365,7,210,2920,15,5,44,95,22,0,210.0
366,7,205,1540,8,5,47,77,22,2,206.0
367,7,203,2822,2,5,53,32,20,2,230.0
368,7,172,2919,2,12,57,19,20,3,205.0
369,7,172,671,15,6,48,104,22,3,410.0
370,7,115,655,15,5,49,113,22,3,320.0
371,7,203,962,30,2,47,221,22,3,1500.0
372,7,172,2975,4,17,56,28,0,2,110.0
373,7,172,1063,14,5,45,122,22,2,310.0
374,7,203,548,7,14,51,65,0,3,298.0
375,7,203,2674,7,5,56,61,22,3,318.0
376,7,203,2718,14,28,57,86,22,3,490.0
377,7,203,660,18,10,58,40,0,3,165.0
378,7,203,2830,7,20,54,66,20,3,399.0
379,7,203,2822,1,10,53,26,20,3,220.0
380,7,203,2822,1,5,53,32,20,3,205.0
381,7,166,1826,22,5,46,126,22,3,240.0
382,7,203,660,11,10,58,26,30,1,134.0
383,7,172,1064,8,5,49,83,22,0,275.0
384,7,203,962,37,2,47,249,22,3,1600.0
385,7,172,1427,14,10,54,118,22,3,420.0
386,7,203,660,18,8,58,45,2,1,167.0
387,7,115,655,15,5,49,115,22,3,298.0
388,7,203,1021,7,5,50,76,22,2,300.0
389,7,172,616,7,5,47,81,22,3,285.0
390,7,172,618,14,10,42,90,4,3,315.0
391,7,172,1604,14,5,41,80,22,3,298.0
392,7,166,567,7,14,56,64,20,0,240.0
393,7,172,2546,7,5,41,62,22,2,260.0
394,7,203,2834,2,10,57,48,20,3,358.0
395,7,203,963,22,4,46,137,22,0,695.0
396,7,203,914,14,17,56,67,22,3,360.0
397,7,203,2834,14,10,57,86,22,3,552.0
398,7,172,2477,14,5,45,82,22,2,300.0
399,7,166,567,8,14,56,64,22,0,248.0
400,7,166,567,14,14,55,73,22,0,310.0
401,7,203,1021,14,5,52,90,22,3,320.0
402,7,203,1021,7,5,47,71,22,0,350.0
403,7,172,1556,14,5,31,78,20,2,255.0
404,7,172,2951,7,17,57,60,20,0,330.0
405,7,115,655,8,5,45,73,22,0,220.0
406,7,203,2834,14,10,57,80,22,0,495.0
407,7,203,310,14,13,51,86,22,3,340.0
408,7,203,2711,14,6,56,103,22,3,510.0
409,7,203,2718,14,19,56,93,22,3,530.0
410,7,203,2718,14,20,56,93,22,3,540.0
411,7,172,2951,8,12,57,58,20,3,330.0
412,7,203,2208,14,14,55,144,22,3,810.0
413,7,205,306,14,5,56,75,22,3,335.0
414,7,203,802,14,14,57,65,20,2,376.0
415,7,172,2975,5,14,56,29,20,2,105.0
416,7,172,2063,18,8,55,14,0,3,134.0
417,7,166,1826,8,5,46,101,22,2,230.0
418,7,205,2264,15,4,47,122,6,3,435.0
419,7,205,2262,15,7,49,163,22,1,460.0
420,7,203,132,22,4,57,132,20,3,999.0
421,7,203,2837,14,14,57,143,22,3,844.0
422,7,203,1021,7,5,50,76,22,3,300.0
423,7,203,660,11,8,58,31,30,3,149.0
424,7,203,2369,14,8,54,66,22,1,581.0
425,7,166,567,14,14,56,73,22,3,275.0
426,7,172,2259,22,8,50,189,6,1,630.0
427,7,203,660,11,8,58,34,32,1,141.0
428,7,166,567,7,14,57,63,22,0,240.0
429,7,172,2011,7,5,46,66,22,2,269.0
430,7,203,2834,14,10,57,80,22,0,495.0
431,7,115,655,8,5,45,73,22,0,220.0
432,7,203,2837,15,14,57,144,22,3,788.0
433,7,203,802,15,17,57,77,22,3,430.0
434,7,203,914,14,17,56,67,22,2,370.0
435,7,203,802,15,17,57,77,22,3,415.0
436,7,203,2155,21,5,45,135,22,3,399.0
437,7,203,964,15,4,50,125,22,3,600.0
438,7,203,547,29,2,48,269,22,3,1300.0
439,7,205,1016,22,1,52,141,22,3,568.0
440,7,203,2674,14,5,56,87,22,1,385.0
441,7,172,1499,14,14,57,80,6,3,426.0
442,7,203,132,15,4,57,132,22,1,920.0
443,7,203,132,29,4,57,133,22,1,900.0
444,7,203,2837,14,14,57,144,22,3,835.0
445,7,203,2718,14,19,56,93,22,0,535.0
446,7,203,132,22,4,57,132,22,1,850.0
447,7,172,569,15,17,58,152,22,3,960.0
448,7,203,2913,22,3,50,172,22,0,810.0
449,7,203,963,21,4,46,85,22,3,460.0
450,7,203,2842,22,1,41,137,22,0,1100.0
451,7,203,547,23,2,48,280,22,3,1450.0
452,7,166,1824,7,5,47,65,22,2,209.0
453,7,205,2270,2,10,52,43,20,3,229.0
454,7,205,1016,1,4,51,24,20,3,176.0
455,7,172,2919,2,12,57,19,20,3,198.0
456,7,203,1021,2,5,50,47,20,3,240.0
457,7,203,2674,14,5,56,111,22,1,445.0
458,7,172,2951,14,17,57,107,22,1,516.0
459,7,205,2267,22,4,47,177,22,3,470.0
460,7,203,2973,7,20,55,61,20,3,360.0
461,7,166,567,7,14,56,67,22,0,245.0
462,7,166,1826,15,5,46,151,22,3,290.0
463,7,203,2952,14,13,54,67,22,2,385.0
464,7,203,2718,7,19,56,62,20,3,380.0
465,7,172,2951,15,16,57,106,22,3,560.0
466,7,166,567,14,11,56,77,22,0,275.0
467,7,172,2951,7,17,57,60,20,3,320.0
468,7,203,2834,14,10,57,80,22,0,510.0
469,7,203,1021,14,5,45,84,22,3,370.0
470,7,203,2832,7,16,55,63,20,3,375.0
471,7,203,548,2,9,51,36,2,3,228.0
472,7,166,567,7,14,55,63,22,0,240.0
473,7,172,1396,7,5,39,52,22,2,235.0
474,7,172,569,21,17,58,190,22,1,985.0
475,7,203,2718,7,17,56,61,20,3,340.0
476,7,203,132,22,4,57,132,22,1,880.0
477,7,203,2952,22,8,54,143,22,3,630.0
478,7,203,2822,2,5,53,32,20,1,213.0
479,7,203,2832,15,8,54,97,22,3,645.0
480,7,203,2718,7,19,56,62,20,3,450.0
481,7,172,1557,8,5,42,55,22,0,229.8
482,7,172,1556,14,5,31,70,22,2,236.0
483,7,172,2549,14,5,35,63,22,2,251.0
484,7,203,965,2,5,54,31,20,3,232.0
485,7,203,2834,7,14,57,65,20,3,415.0
486,7,172,2710,15,7,56,115,22,3,590.0
487,7,203,2835,14,11,55,75,22,3,510.0
488,7,172,2549,14,5,35,51,22,2,230.0
489,7,203,2718,7,17,57,66,20,3,410.0
490,7,203,2832,7,16,54,63,20,2,400.0
491,7,203,2173,15,7,54,69,22,3,680.0
492,7,172,398,7,4,21,41,22,0,195.0
493,7,172,2490,7,5,39,58,14,3,230.0
494,7,172,1558,7,5,34,42,22,2,210.0
495,7,203,2836,22,11,56,120,22,3,710.0
496,7,172,411,15,5,38,74,22,2,275.0
497,7,172,398,7,4,23,28,20,2,178.0
498,7,203,2822,1,5,53,32,20,1,210.0
499,7,203,548,15,11,52,113,22,3,495.0
500,7,203,2842,7,5,46,67,22,3,325.0
501,7,166,567,15,17,56,104,22,0,345.0
502,7,172,2548,8,5,41,71,22,3,285.0
503,7,203,964,15,4,56,125,22,3,700.0
504,7,203,1021,7,5,47,71,22,3,330.0
505,7,115,655,15,5,49,107,22,3,320.0
506,7,172,398,1,4,26,18,20,2,160.0
507,7,203,2208,14,14,55,140,22,3,810.0
508,7,172,1557,8,5,42,55,22,0,229.8
509,7,203,311,22,13,51,127,22,3,518.0
510,7,115,655,15,5,49,75,22,2,198.0
511,7,203,2718,14,15,57,80,22,3,446.0
512,7,172,398,14,4,26,55,22,2,220.0
513,7,115,655,15,5,49,120,20,3,335.0
514,7,203,132,29,4,57,220,22,3,1050.0
515,7,203,549,15,8,48,118,22,3,480.0
516,7,172,2509,14,5,48,116,22,3,330.0
517,7,203,1021,8,5,50,76,22,3,350.0
518,7,172,2546,14,5,43,118,22,2,380.0
519,7,203,2822,8,10,54,71,22,3,405.0
520,7,203,2832,14,8,54,97,22,3,589.0
521,7,203,2836,22,11,56,120,22,3,710.0
522,7,203,964,15,4,56,122,22,3,650.0
523,7,203,964,15,4,46,123,22,3,630.0
524,7,203,2835,7,17,56,66,20,3,410.0
525,7,166,567,14,14,56,78,22,2,280.0
526,7,203,2711,14,5,56,67,22,2,380.0
527,7,166,567,7,14,55,67,22,0,258.0
528,7,203,2173,7,7,55,69,20,0,390.0
529,7,203,2833,7,15,54,62,22,3,395.0
530,7,203,1021,7,5,45,69,22,3,290.0
531,7,172,1558,21,5,34,84,6,3,265.0
532,7,203,2835,14,17,55,76,22,3,495.0
533,7,172,1532,7,7,46,113,22,2,340.0
534,7,203,1054,2,5,50,37,22,3,245.0
535,7,172,569,15,17,58,153,22,1,750.0
