Direction,District,Elevator,Floor,Garden,Room,Hall,Price,Region,Renovation,Size,Year
南北,大峪,无电梯,6,新桥路小区,2,1,250.0,门头沟,其他,60,1992
南北,滨河西区,有电梯,18,临镜苑,4,1,672.0,门头沟,其他,156,2008
东西,冯村,有电梯,6,润西山苑,3,1,590.0,门头沟,其他,116,2014
南北,门头沟其它,无电梯,6,惠泽家园,2,1,282.0,门头沟,精装,88,2010
南北,大峪,无电梯,6,峪园小区,3,1,420.0,门头沟,其他,128,1996
南北,城子,无电梯,6,桥东街小区,2,1,251.0,门头沟,其他,64,1995
南北,大峪,无电梯,6,黑山东街,2,1,243.0,门头沟,其他,54,1988
东,大峪,有电梯,24,新桥家园,2,1,430.0,门头沟,精装,106,2003
南北,门头沟其它,无电梯,6,军庄杨坨小区,1,1,153.0,门头沟,精装,47,1975
南北,滨河西区,无电梯,7,德露苑,1,1,238.0,门头沟,精装,67,1999
南北,大峪,无电梯,6,黑山东街,2,1,235.0,门头沟,简装,57,1996
南北,滨河西区,无电梯,6,门头沟月季园,2,1,240.0,门头沟,精装,64,1990
南北,大峪,有电梯,19,惠民家园,2,1,245.0,门头沟,简装,64,2012
南,门头沟其它,有电梯,28,梧桐苑清露园,2,1,386.0,门头沟,精装,85,2013
南北,冯村,有电梯,10,润西山苑,5,3,1180.0,门头沟,精装,248,2012
南北,滨河西区,无电梯,6,倚山嘉园,3,1,430.0,门头沟,精装,108,2003
南,门头沟其它,有电梯,28,梧桐苑清露园,2,1,359.0,门头沟,精装,85,2013
南北,滨河西区,无电梯,6,含晖苑,2,1,375.0,门头沟,简装,90,2004
南北,城子,无电梯,6,绿岛家园,2,1,350.0,门头沟,精装,90,2003
南北,城子,无电梯,6,绿岛家园,2,1,360.0,门头沟,简装,90,2003
东西,滨河西区,有电梯,13,倚山嘉园,2,1,429.0,门头沟,简装,109,2005
南北,滨河西区,无电梯,6,葡东南区,3,1,260.0,门头沟,精装,106,2002
南北,城子,无电梯,6,城子大街132号院,3,2,395.0,门头沟,简装,115,2002
南北,门头沟其它,无电梯,6,坡头西街,2,1,260.0,门头沟,简装,68,1990
南北,滨河西区,无电梯,6,含晖苑,2,1,360.0,门头沟,精装,90,2004
南北,大峪,无电梯,6,峪园小区,3,1,460.0,门头沟,简装,127,1995
南,大峪,无电梯,6,惠民家园,1,0,189.0,门头沟,其他,48,2009
南北,大峪,无电梯,6,黑山东街,2,1,280.0,门头沟,简装,63,2005
东西,大峪,有电梯,9,惠民家园,2,1,350.0,门头沟,简装,92,2010
南北,城子,无电梯,6,三家店老宿舍17号院,2,1,295.0,门头沟,精装,81,2003
西,大峪,无电梯,6,黑山东街,3,1,410.0,门头沟,精装,98,2000
南,大峪,有电梯,21,惠民家园,2,1,240.0,门头沟,简装,60,2012
南北,滨河西区,无电梯,6,门头沟月季园,2,1,222.0,门头沟,简装,61,1990
南北,大峪,有电梯,20,金泰丽湾悦栖山,1,1,320.0,门头沟,毛坯,81,2016
南,大峪,有电梯,21,金泰丽湾悦栖山,2,1,390.0,门头沟,精装,92,2015
东西,冯村,有电梯,6,润西山苑,3,1,550.0,门头沟,精装,117,2014
东西,滨河西区,有电梯,11,倚山嘉园,2,1,316.0,门头沟,精装,77,2005
南,滨河西区,无电梯,6,门头沟月季园,2,2,280.0,门头沟,精装,58,1989
南北,大峪,无电梯,6,新桥大街61号院,3,1,340.0,门头沟,简装,95,1995
东西北,城子,无电梯,6,新桥东街,2,1,340.0,门头沟,简装,91,1994
南北,城子,无电梯,6,阁外山水,2,1,336.0,门头沟,精装,88,2003
东,大峪,有电梯,24,新桥家园,1,1,320.0,门头沟,精装,80,2003
南北,门头沟其它,无电梯,6,惠泽家园,2,1,310.0,门头沟,精装,90,2010
南北,滨河西区,无电梯,6,德露苑,2,1,305.0,门头沟,简装,82,1999
南北,滨河西区,无电梯,6,承泽苑,3,1,350.0,门头沟,简装,91,2000
南西北,大峪,无电梯,6,峪园小区,3,1,395.0,门头沟,简装,115,1996
南北,滨河西区,无电梯,6,承泽苑,3,1,370.0,门头沟,其他,93,2000
南北,城子,无电梯,6,三家店老宿舍17号院,2,1,190.0,门头沟,简装,77,2003
南北,滨河西区,无电梯,6,承泽苑,2,1,318.0,门头沟,简装,80,2000
南,滨河西区,无电梯,6,葡东小区,2,2,270.0,门头沟,简装,73,1999
东南,大峪,有电梯,24,新桥家园,3,2,550.0,门头沟,精装,168,2003
南北,门头沟其它,有电梯,24,梧桐苑栖凤园,3,2,560.0,门头沟,简装,119,2013
南西,滨河西区,有电梯,14,皓月园,2,1,390.0,门头沟,精装,93,2006
南,门头沟其它,有电梯,24,梧桐苑知秋园,2,1,384.0,门头沟,精装,83,2013
南北,门头沟其它,有电梯,28,梧桐苑清露园,3,1,430.0,门头沟,毛坯,89,2013
南北,门头沟其它,有电梯,27,梧桐苑栖凤园,3,2,548.0,门头沟,精装,119,2013
南北,大峪,有电梯,19,惠民家园,2,1,245.0,门头沟,简装,64,2012
南,滨河西区,无电梯,6,葡东小区,2,1,215.0,门头沟,简装,74,2000
南北,城子,无电梯,6,城子西街1号院,2,1,306.0,门头沟,精装,87,2005
南北,冯村,无电梯,6,冯村信园小区,2,1,302.0,门头沟,简装,72,1997
南北,大峪,无电梯,6,新桥大街61号院,4,2,406.0,门头沟,其他,148,1995
南北,门头沟其它,无电梯,6,惠泽家园,2,1,285.0,门头沟,简装,84,2010
南北,大峪,无电梯,6,新桥路小区,2,1,210.0,门头沟,简装,54,1993
南北,冯村,有电梯,11,丽景长安,3,2,650.0,门头沟,精装,139,2012
南北,大峪,无电梯,6,新桥路小区,2,1,229.0,门头沟,简装,59,1992
南北,大峪,有电梯,20,金泰丽湾悦栖山,3,2,640.0,门头沟,毛坯,160,2016
南,大峪,有电梯,21,金泰丽湾悦栖山,2,1,398.0,门头沟,精装,92,2015
南北,大峪,有电梯,21,金泰丽湾悦栖山,3,2,600.0,门头沟,毛坯,140,2015
南北,大峪,无电梯,5,大峪南路,3,1,210.0,门头沟,毛坯,63,1970
东西,大峪,无电梯,6,新桥大街61号院,2,1,328.0,门头沟,其他,104,1993
南北,滨河西区,有电梯,16,皓月园,3,1,620.0,门头沟,精装,166,2005
南北,城子,有电梯,12,阁外山水,3,2,585.0,门头沟,简装,146,2004
南北,滨河西区,无电梯,6,德露苑,5,2,580.0,门头沟,毛坯,151,1998
南北,城子,无电梯,6,龙泉花园,2,1,240.0,门头沟,简装,63,1996
南北,滨河西区,无电梯,6,含晖苑,2,1,375.0,门头沟,简装,89,2004
南北,城子,无电梯,6,城子大街132号院,2,1,310.0,门头沟,简装,79,2002
南北,门头沟其它,无电梯,6,中门花园良实家园,2,1,321.0,门头沟,简装,89,2003
东西,大峪,有电梯,9,惠民家园,2,2,420.0,门头沟,简装,91,2010
南北,城子,无电梯,6,龙泉花园,2,1,420.0,门头沟,简装,103,2005
东,大峪,无电梯,6,新桥路小区,1,1,218.8,门头沟,其他,48,1990
西南,大峪,有电梯,24,新桥家园,4,1,620.0,门头沟,精装,168,2003
南北,城子,无电梯,6,三家店老宿舍17号院,2,1,296.0,门头沟,精装,82,2003
南北,滨河西区,无电梯,6,门头沟月季园,2,1,262.0,门头沟,简装,60,1989
南北,门头沟其它,无电梯,6,中门花园良实家园,2,1,355.0,门头沟,精装,104,2003
东南北,门头沟其它,无电梯,6,滨河楼小区,2,1,220.0,门头沟,其他,73,1997
南,滨河西区,有电梯,14,倚山嘉园,2,1,370.0,门头沟,简装,94,2005
南北,大峪,无电梯,6,新桥路小区,2,1,252.0,门头沟,精装,56,1992
南北,城子,无电梯,6,绿岛家园,3,1,480.0,门头沟,简装,117,2005
南北,门头沟其它,无电梯,6,军庄杨坨小区,2,1,183.0,门头沟,简装,57,1980
南北,滨河西区,无电梯,6,倚山嘉园,3,1,440.0,门头沟,精装,108,2004
南北,滨河西区,无电梯,6,德露苑,3,2,499.0,门头沟,精装,158,1999
南西,大峪,有电梯,11,惠民家园,1,1,220.0,门头沟,简装,47,2010
南北,城子,无电梯,6,向阳楼,3,1,238.0,门头沟,毛坯,65,1980
南北,城子,无电梯,4,绿岛家园,3,2,660.0,门头沟,精装,166,2006
南北,城子,有电梯,12,阁外山水,2,2,508.0,门头沟,精装,121,2004
南北,门头沟其它,有电梯,27,梧桐苑栖凤园,3,2,549.0,门头沟,精装,119,2013
南,门头沟其它,有电梯,22,梧桐苑知秋园,2,1,380.0,门头沟,简装,86,2013
南北,门头沟其它,有电梯,24,梧桐苑栖凤园,3,1,549.0,门头沟,精装,119,2013
南北,滨河西区,无电梯,6,含晖苑,3,1,516.0,门头沟,简装,122,2004
南北,滨河西区,无电梯,6,含晖苑,3,1,546.0,门头沟,精装,135,2007
南北,冯村,有电梯,26,丽景长安,2,2,399.0,门头沟,精装,91,2012
南北,大峪,有电梯,21,金泰丽湾悦栖山,3,1,550.0,门头沟,简装,121,2015
南北,冯村,有电梯,26,丽景长安,2,1,425.0,门头沟,其他,91,2012
南北,滨河西区,无电梯,6,霁月园,3,3,550.0,门头沟,精装,165,2006
南北,滨河西区,无电梯,6,德露苑,2,2,330.0,门头沟,精装,89,1998
南西北,滨河西区,有电梯,15,霁月园,4,1,600.0,门头沟,精装,149,2006
东北,大峪,有电梯,24,新桥家园,2,1,380.0,门头沟,精装,106,2003
南,滨河西区,无电梯,6,门头沟月季园,1,1,205.0,门头沟,简装,46,1990
东西,城子,无电梯,6,和平路33号院,2,1,236.0,门头沟,简装,67,1986
南北,门头沟其它,无电梯,6,军庄杨坨小区,2,1,170.0,门头沟,精装,53,1981
东南北,滨河西区,有电梯,14,倚山嘉园,3,2,465.0,门头沟,精装,114,2005
东南,滨河西区,无电梯,6,葡东小区,2,1,240.0,门头沟,简装,67,1996
南,城子,无电梯,5,三家店西宁路,2,1,180.0,门头沟,简装,50,1979
南北,滨河西区,无电梯,6,月季园东里,2,1,230.0,门头沟,简装,57,1993
东西,滨河西区,无电梯,6,皓月园,2,1,380.0,门头沟,精装,88,2005
南北,滨河西区,无电梯,6,德露苑,4,2,560.0,门头沟,精装,152,1998
南北,滨河西区,有电梯,14,倚山嘉园,2,1,388.0,门头沟,精装,99,2005
南东,大峪,有电梯,24,新桥家园,3,1,445.0,门头沟,精装,143,2003
南北,城子,有电梯,11,阁外山水,2,2,400.0,门头沟,其他,114,2004
东西,滨河西区,有电梯,13,倚山嘉园,2,1,430.0,门头沟,简装,117,2005
南北,滨河西区,无电梯,6,霁月园,4,2,610.0,门头沟,精装,206,2006
南北,滨河西区,无电梯,6,临镜苑,2,2,360.0,门头沟,简装,84,2003
南北,大峪,无电梯,6,黑山东街,2,1,408.0,门头沟,简装,91,2005
南,滨河西区,有电梯,10,含晖苑,2,1,355.0,门头沟,精装,86,2007
东西,城子,无电梯,6,龙泉花园,2,1,300.0,门头沟,精装,86,1996
南,大峪,有电梯,24,新桥家园,2,1,415.0,门头沟,精装,95,2003
南北,城子,无电梯,6,绿岛家园,3,2,570.0,门头沟,精装,139,2006
北,大峪,有电梯,24,新桥家园,1,1,300.0,门头沟,精装,82,2003
南北,滨河西区,有电梯,18,临镜苑,3,2,498.0,门头沟,精装,122,2008
南北,滨河西区,无电梯,6,德露苑,3,1,380.0,门头沟,简装,97,1999
南北,滨河西区,无电梯,6,含晖苑,2,1,348.0,门头沟,简装,89,2004
南北,大峪,无电梯,6,新桥大街61号院,2,1,295.0,门头沟,简装,81,1995
南北,滨河西区,有电梯,16,霁月园,5,2,870.0,门头沟,简装,212,2006
南北,滨河西区,有电梯,10,含晖苑,2,2,390.0,门头沟,精装,95,2007
南,门头沟其它,有电梯,22,梧桐苑知秋园,2,1,385.0,门头沟,毛坯,86,2013
南北,滨河西区,有电梯,18,临镜苑,3,1,485.0,门头沟,精装,114,2008
北,滨河西区,有电梯,14,皓月园,1,1,233.0,门头沟,精装,51,2006
南北,城子,无电梯,7,阁外山水,2,1,400.0,门头沟,精装,99,2004
东西,滨河西区,有电梯,13,倚山嘉园,2,1,399.0,门头沟,精装,109,2005
南北,大峪,无电梯,7,黑山东街,2,1,249.0,门头沟,毛坯,56,1994
南北,大峪,无电梯,6,新桥路小区,2,1,235.0,门头沟,精装,60,1993
东西,滨河西区,无电梯,6,滨河路3号,2,1,262.0,门头沟,其他,70,1994
南北,城子,无电梯,5,剧场东街,2,1,205.0,门头沟,简装,52,1993
南北,城子,无电梯,6,向阳东里,2,1,246.0,门头沟,其他,54,1990
东西,门头沟其它,无电梯,6,门矿西山楼,2,1,200.0,门头沟,简装,63,1990
南北,滨河西区,无电梯,6,霁月园,3,2,550.0,门头沟,精装,167,2006
东南西南,滨河西区,无电梯,6,承泽苑,2,1,280.0,门头沟,简装,72,2000
南,滨河西区,有电梯,14,皓月园,1,0,216.0,门头沟,简装,45,2006
东北,滨河西区,有电梯,16,皓月园,2,1,360.0,门头沟,简装,87,2005
南北,门头沟其它,无电梯,6,惠泽家园,2,1,270.0,门头沟,精装,81,2010
南北,大峪,无电梯,6,桃园小区,4,2,480.0,门头沟,简装,137,2000
南北,滨河西区,无电梯,6,含晖苑,5,3,630.0,门头沟,精装,191,2007
南北,门头沟其它,无电梯,6,惠泽家园,3,1,320.0,门头沟,简装,98,2010
东西,滨河西区,有电梯,13,倚山嘉园,3,1,520.0,门头沟,其他,132,2005
南北,大峪,无电梯,5,大峪南路,2,1,218.0,门头沟,简装,49,1986
南北,大峪,无电梯,6,惠民家园,2,1,310.0,门头沟,精装,78,2009
南北,大峪,有电梯,11,惠民家园,2,1,284.0,门头沟,简装,74,2010
南北,滨河西区,无电梯,6,德露苑,3,1,390.0,门头沟,简装,101,1998
南北,滨河西区,有电梯,16,皓月园,3,1,513.0,门头沟,精装,122,2005
西南,大峪,有电梯,16,大峪南路,3,1,265.0,门头沟,简装,75,1980
南北,滨河西区,有电梯,16,霁月园,2,2,420.0,门头沟,简装,104,2006
东西,滨河西区,有电梯,16,霁月园,2,1,350.0,门头沟,简装,87,2006
南北,滨河西区,无电梯,6,含晖苑,2,2,360.0,门头沟,简装,89,2004
西南,滨河西区,有电梯,14,永兴嘉园,2,1,336.0,门头沟,简装,87,2006
南北,门头沟其它,无电梯,6,中门寺街67号院,3,1,335.0,门头沟,简装,102,2003
南北,滨河西区,无电梯,6,倚山嘉园,2,1,371.0,门头沟,精装,90,2003
东,良乡,有电梯,9,瑞雪春堂,2,2,120.0,房山,其他,36,2013
北,良乡,有电梯,14,旭辉E天地,1,1,105.0,房山,毛坯,35,2015
东,良乡,有电梯,13,旭辉E天地,2,2,100.0,房山,精装,37,2015
北,良乡,有电梯,14,旭辉E天地,2,2,130.0,房山,简装,36,2015
南北,长阳,无电梯,4,靠山居艺墅北区,4,2,785.0,房山,其他,159,2008
南,良乡,有电梯,14,旭辉E天地,2,2,160.0,房山,精装,35,2015
西,长阳,有电梯,24,首开熙悦双子座,3,3,140.0,房山,简装,52,2014
西,良乡,有电梯,14,旭辉E天地,2,2,125.0,房山,精装,37,2015
南北,长阳,有电梯,20,长阳国际城一区,3,2,505.0,房山,其他,118,2012
南北,长阳,有电梯,18,国际花园,3,1,375.0,房山,简装,89,2014
北,长阳,有电梯,16,绿地启航社,1,1,123.9,房山,毛坯,41,2013
南,良乡,有电梯,14,旭辉E天地,2,2,110.0,房山,毛坯,35,2015
东南,良乡,有电梯,14,旭辉E天地,2,2,94.0,房山,简装,35,2015
西,长阳,有电梯,24,首开熙悦双子座,2,2,175.0,房山,精装,52,2014
北,良乡,有电梯,13,旭辉E天地,2,2,98.0,房山,精装,31,2015
东南,长阳,有电梯,24,首开熙悦双子座,2,2,180.0,房山,简装,57,2014
南北,长阳,有电梯,9,芭蕾雨悦都南区,3,2,570.0,房山,简装,136,2012
南北,良乡,有电梯,6,阳光邑上,2,1,318.0,房山,精装,85,2011
南西,长阳,有电梯,21,长阳半岛怡和路3号院,2,1,410.0,房山,精装,89,2014
南,长阳,有电梯,9,芭蕾雨悦都北区,3,1,430.0,房山,精装,63,2012
东南北,阎村,有电梯,9,绿城百合公寓天风苑,3,2,636.0,房山,精装,212,2007
西南,良乡,有电梯,14,玉竹园小区一里,2,1,280.0,房山,简装,99,2004
东西,良乡,无电梯,6,宜春里,2,1,212.0,房山,简装,63,1989
西,良乡,有电梯,9,瑞雪春堂,3,3,155.0,房山,精装,43,2013
南北,长阳,无电梯,3,靠山居艺墅南区,4,2,1050.0,房山,精装,210,2005
东,良乡,无电梯,4,玉竹园小区一里,2,2,310.0,房山,其他,149,2001
南北,长阳,有电梯,9,芭蕾雨悦都南区,3,1,405.0,房山,简装,89,2012
东西北,长阳,有电梯,14,加州水郡三期,3,2,430.0,房山,精装,144,2009
南北,良乡,无电梯,6,鸿顺园东区,4,2,446.0,房山,简装,171,2005
南北,良乡,无电梯,6,行宫园一里,2,1,270.0,房山,其他,84,1998
东北,长阳,有电梯,15,九洲溪雅苑二区,2,1,290.0,房山,精装,88,2009
南北,良乡,无电梯,6,伟业嘉园西里,3,2,359.0,房山,其他,118,2005
南北,良乡,无电梯,11,行宫园一里,3,2,340.0,房山,其他,126,2001
南北,阎村,无电梯,5,绿城百合公寓南屏苑,3,2,290.0,房山,简装,113,2005
南北,长阳,有电梯,15,长阳国际城三区,3,1,450.0,房山,毛坯,119,2012
南北,长阳,有电梯,9,建邦华庭西区,3,2,549.0,房山,简装,119,2014
南北,长阳,有电梯,9,首开熙悦山熹园1号院,3,1,430.0,房山,简装,100,2013
东南北,长阳,有电梯,20,长阳半岛怡和路1号院,3,2,495.0,房山,其他,100,2013
南北,良乡,无电梯,3,阳光邑上别墅区,4,2,930.0,房山,精装,242,2011
西南北,良乡,无电梯,7,伟业嘉园西里,3,1,160.0,房山,简装,101,2007
南,长阳,有电梯,11,碧桂园小区C区,1,1,235.0,房山,精装,56,2006
南北,长阳,有电梯,9,紫云家园,2,1,477.0,房山,精装,90,2013
南北,长阳,有电梯,10,原香小镇一区,2,1,350.0,房山,精装,85,2010
南北,长阳,有电梯,18,徜徉嘉园8号院,2,1,590.0,房山,精装,123,2014
东南,良乡,有电梯,14,旭辉E天地,2,2,130.0,房山,精装,35,2015
北,良乡,有电梯,13,旭辉E天地,2,2,128.0,房山,精装,34,2015
南北,长阳,无电梯,4,靠山居艺墅北区,4,2,1060.0,房山,毛坯,241,2007
南,良乡,有电梯,14,旭辉E天地,2,2,125.0,房山,精装,37,2015
北,良乡,有电梯,14,旭辉E天地,2,2,125.0,房山,精装,34,2015
东,长阳,有电梯,16,绿地启航社,2,2,132.0,房山,精装,55,2013
北,良乡,有电梯,14,旭辉E天地,2,2,130.0,房山,精装,36,2015
东南,良乡,有电梯,14,旭辉E天地,3,3,210.0,房山,精装,53,2015
东南,良乡,有电梯,13,旭辉E天地,2,2,185.0,房山,简装,55,2015
东,良乡,有电梯,14,旭辉E天地,2,2,118.0,房山,精装,36,2015
南,良乡,有电梯,14,旭辉E天地,2,2,133.0,房山,精装,36,2015
北,良乡,有电梯,14,旭辉E天地,2,2,128.0,房山,精装,34,2015
北,良乡,有电梯,14,旭辉E天地,2,2,138.0,房山,其他,35,2015
西,良乡,有电梯,13,旭辉E天地,2,2,115.0,房山,简装,35,2015
南,长阳,有电梯,16,绿地启航社,2,2,140.0,房山,精装,81,2013
西北,良乡,有电梯,14,旭辉E天地,2,2,148.0,房山,精装,42,2015
西北,良乡,有电梯,14,旭辉E天地,2,2,115.0,房山,简装,37,2015
西,长阳,有电梯,16,绿地启航社,1,1,95.0,房山,简装,55,2013
南,良乡,有电梯,14,金地朗悦朗园,2,1,335.0,房山,简装,80,2011
南,良乡,有电梯,14,旭辉E天地,2,2,98.0,房山,精装,35,2015
西,长阳,有电梯,11,半岛金街,2,2,155.0,房山,精装,62,2015
东,良乡,有电梯,14,旭辉E天地,3,3,130.0,房山,精装,35,2015
东,长阳,有电梯,16,绿地启航社,2,2,125.0,房山,精装,55,2014
东北,良乡,有电梯,14,旭辉E天地,2,2,150.0,房山,精装,50,2015
东北,长阳,有电梯,19,绿地启航社,3,3,195.0,房山,精装,110,2013
西北,长阳,有电梯,16,绿地启航社,3,3,180.0,房山,精装,90,2013
南北,良乡,无电梯,6,宜春里,3,1,240.0,房山,简装,80,1988
南北,阎村,无电梯,5,绿城百合公寓流虹苑,6,2,570.0,房山,精装,219,2009
北,良乡,有电梯,13,旭辉E天地,2,2,90.0,房山,毛坯,34,2015
北,良乡,有电梯,14,旭辉E天地,1,1,120.0,房山,简装,37,2015
南,长阳,有电梯,18,长阳半岛怡和路1号院,2,1,380.0,房山,精装,87,2014
东北,良乡,有电梯,14,旭辉E天地,3,3,145.0,房山,精装,54,2015
南北,良乡,无电梯,6,北潞华家园,3,1,320.0,房山,精装,120,2005
南北,长阳,无电梯,3,靠山居艺墅南区,4,3,950.0,房山,精装,213,2005
东南,长阳,有电梯,19,绿地启航社,3,3,230.0,房山,精装,110,2013
南,长阳,有电梯,16,绿地启航社,2,2,138.0,房山,精装,81,2013
南北,良乡,无电梯,6,苏园小区,2,2,298.0,房山,精装,90,2001
南北,长阳,有电梯,18,国际花园,3,1,385.0,房山,精装,89,2014
南北,长阳,有电梯,18,国际花园,3,1,375.0,房山,精装,89,2014
南,长阳,有电梯,18,天资璟庭,2,2,420.0,房山,精装,105,2013
南北,长阳,有电梯,14,绿地新都会,2,1,316.0,房山,精装,89,2012
南北,良乡,无电梯,6,月华小区,2,1,260.0,房山,其他,81,1998
南西,长阳,有电梯,14,加州水郡四期,2,2,318.0,房山,精装,89,2011
南西,良乡,有电梯,15,嘉瑞通小区,2,1,285.0,房山,精装,92,2006
南北,阎村,无电梯,5,绿城百合公寓秋月苑,3,1,406.0,房山,精装,157,2005
