,District,Floor,Garden,Price,Size,Year,东城,丰台,亦庄开发区,大兴,密云,平谷,怀柔,房山,昌平,朝阳,海淀,石景山,西城,通州,门头沟,顺义,其他,南北,毛坯,简装,精装,东,南,西,北,Room,Hall,ElevatorNum
127,小汤山,12,纳帕澜郡,6.251903883165888,4.941642422609304,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0,1.0
128,天通苑,24,天通公园里,5.517452896464707,4.007333185232471,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,3.0,0.0,1.0
129,回龙观,7,上北鑫座,4.836281906951478,3.6635616461296463,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0
130,北七家,7,名流花园,6.042632833682381,4.859812404361672,1998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,3.0,2.0,0.0
131,回龙观,7,云趣园一区,6.236369590203704,4.983606621708336,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,2.0,0.0
132,北七家,6,王府园中园六区,6.621405651764134,5.3612921657094255,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0,0.0
133,鼓楼大街,6,和平街东里,5.673323267171493,4.477336814478207,1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0,0.0
134,沙河,17,北街家园七区,5.198497031265826,2.995732273553991,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
135,天通苑,20,东亚奥北中心北区,4.709530201312334,3.4339872044851463,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0
136,天通苑,12,天通苑北二区,6.7580945044277305,5.231108616854587,2005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,4.0,1.0,1.0
137,北七家,2,蓬莱苑C区,7.313886831633462,5.365976015021851,2003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,5.0,2.0,0.0
138,南邵,24,龙山跃,5.3981627015177525,4.07753744390572,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,3.0,0.0,1.0
139,回龙观,7,北回归线,5.4638318050256105,4.204692619390966,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,2.0,0.0,1.0
140,天通苑,6,天通苑本六区,6.100318952020064,4.882801922586371,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
141,北七家,3,远洋傲北,7.1316985104669115,5.811140992976701,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,5.0,2.0,0.0
142,西关环岛,6,秋实家园,5.765191102784844,4.820281565605037,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
143,旧宫,17,东亚五环国际,4.653960350157523,3.5553480614894135,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0
144,亦庄,9,金融街漫香林第6区,5.860786223465865,4.465908118654584,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,1.0,4.0,0.0,1.0
145,旧宫,19,东亚五环国际,5.768320995793772,4.700480365792417,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,4.0,0.0,1.0
146,枣园,29,中建国际港,6.634633357861686,4.955827057601261,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0,1.0
147,枣园,29,中建国际港,6.634633357861686,4.919980925828125,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0,1.0
148,旧宫,19,东亚五环国际,5.442417710521793,4.543294782270004,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,3.0,0.0,1.0
149,亦庄,9,金融街漫香林第6区,5.802118375377063,4.543294782270004,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,4.0,0.0,1.0
150,天宫院,28,珺悦国际,5.860786223465865,4.948759890378168,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,4.0,0.0,1.0
151,旧宫,20,东亚五环国际,5.583496308781699,4.584967478670572,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,3.0,0.0,1.0
152,天宫院,28,珺悦国际,6.0063531596017325,5.062595033026967,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,4.0,0.0,1.0
153,旧宫,19,东亚五环国际,5.916202062607435,4.820281565605037,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,4.0,0.0,1.0
154,枣园,33,中建国际港,6.775366090936392,5.0369526024136295,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,4.0,2.0,1.0
155,枣园,29,中建国际港,6.175867270105761,4.48863636973214,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
156,大兴其它,15,首座御园二区二期,6.26530121273771,4.762173934797756,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0,1.0
157,黄村火车站,12,翰林庭院,6.274762021241939,5.049856007249537,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,3.0,2.0,1.0
158,天宫院,26,龙湖时代天街,6.670766320845874,5.135798437050262,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,4.0,1.0,1.0
159,天宫院,29,保利春天里,5.5909869805108565,4.07753744390572,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
160,旧宫,19,东亚五环国际,5.69035945432406,4.820281565605037,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,4.0,0.0,1.0
161,天宫院,8,珺悦国际,5.484796933490655,4.624972813284271,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,3.0,0.0,1.0
162,天宫院,19,云立方,5.872117789475416,4.442651256490317,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
163,亦庄,9,金融街漫香林第6区,5.707110264748875,4.499809670330265,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,4.0,0.0,1.0
164,天宫院,14,鑫苑鑫都汇,5.081404364984463,3.784189633918261,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,3.0,0.0,1.0
165,良乡,14,旭辉E天地,5.081404364984463,3.58351893845611,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,0.0,1.0
166,长阳,8,怡和南路11号院,4.709530201312334,3.7612001156935624,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0
167,长阳,8,怡和南路11号院,4.948759890378168,3.8501476017100584,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
168,良乡,15,辰光嘉园,6.490723534502507,5.459585514144159,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,5.0,2.0,1.0
169,长阳,4,长阳半岛怡和路6号院,6.54534966033442,4.941642422609304,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0,0.0
170,长阳,8,怡和南路11号院,4.6913478822291435,3.7612001156935624,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,2.0,0.0,1.0
171,城关,19,中国铁建原香漫谷,5.53338948872752,4.564348191467836,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,2.0,2.0,1.0
172,窦店,9,北京城建琨廷,5.545177444479562,4.454347296253507,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,1.0,1.0
173,城关,16,中冶蓝城,5.545177444479562,4.499809670330265,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,1.0
174,长阳,5,五和万科长阳天地,4.912654885736052,3.871201010907891,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,2.0,0.0,0.0
175,良乡,13,旭辉E天地,4.605170185988092,3.58351893845611,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
176,良乡,18,首开熙悦睿府书香,4.787491742782046,3.9318256327243257,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0
177,良乡,5,伟业嘉园西里,5.303304908059076,3.6888794541139363,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
178,良乡,6,苏庄一里小区,5.739792912179234,4.48863636973214,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,3.0,1.0,0.0
179,良乡,14,旭辉E天地,5.017279836814924,3.6635616461296463,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
180,平谷其它,18,首城汇景湾,5.351858133476067,4.477336814478207,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,2.0,1.0
181,平谷其它,18,首城汇景湾,5.298317366548036,4.219507705176107,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
182,平谷其它,12,首城汇景湾,6.042632833682381,4.8283137373023015,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0,1.0
183,平谷其它,17,新华联慧谷,5.655991810819852,4.634728988229636,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
184,平谷其它,12,中昂邑上原著,5.771441123130016,4.343805421853684,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,1.0
185,平谷其它,18,首城汇景湾,5.8888779583328805,4.90527477843843,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0,1.0
186,平谷其它,18,首城汇景湾,5.442417710521793,4.48863636973214,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,2.0,1.0
187,平谷其它,11,首城汇景湾,5.564520407322694,4.499809670330265,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,2.0,1.0
188,平谷其它,18,首城汇景湾,5.25227342804663,4.31748811353631,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
189,平谷其它,18,首城汇景湾,5.602118820879701,4.762173934797756,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,1.0,1.0
190,平谷其它,16,首城汇景湾,5.564520407322694,4.5217885770490405,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
191,平谷其它,13,首城汇景湾,6.175867270105761,5.272999558563747,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,4.0,2.0,1.0
192,怀柔,2,龙山新新小镇六期,7.496097345175956,6.126869184114185,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,5.0,2.0,0.0
193,怀柔,4,顶秀美泉小镇,6.066108090103747,4.499809670330265,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,0.0
194,怀柔,2,龙山新新小镇六期,6.7464121285733745,5.099866427824199,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,6.0,4.0,0.0
195,怀柔,1,融城园南区,5.802118375377063,4.477336814478207,1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
196,怀柔,2,龙山新新小镇六期,7.650168700845001,6.373319789577012,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,5.0,3.0,0.0
197,怀柔,2,欧郡香水城,6.93828448401696,5.840641657373398,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,5.0,2.0,0.0
198,怀柔,2,八龙桥雅苑,7.048386408721883,5.730099782973574,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,1.0,5.0,2.0,0.0
199,怀柔,2,龙山新新小镇六期,6.68586094706836,5.099866427824199,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,4.0,2.0,0.0
200,怀柔,4,顶秀美泉小镇,6.274762021241939,4.897839799950911,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0,0.0
201,怀柔,4,顶秀美泉家园,6.066108090103747,4.48863636973214,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0,0.0
202,怀柔,6,融城园北区,5.739792912179234,4.653960350157523,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0,0.0
203,怀柔,6,融城园南区,5.4638318050256105,4.394449154672439,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
204,怀柔,8,益田影人四季花园,6.025865973825314,4.6443908991413725,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
205,怀柔,2,欧郡香水城,7.048386408721883,5.846438775057725,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,5.0,3.0,0.0
206,怀柔,6,康馨家园,5.3981627015177525,4.060443010546419,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
207,密云其它,16,首创澜茵山,5.5254529391317835,4.820281565605037,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,4.0,1.0,1.0
208,密云其它,2,君山别墅,6.90875477931522,5.971261839790462,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,3.0,2.0,0.0
209,密云其它,2,君山别墅,7.244941546337007,6.150602768446279,2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,5.0,3.0,0.0
210,密云其它,6,京溪小区,5.351858133476067,4.634728988229636,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
211,密云其它,6,檀州家园东区,5.733341276897746,4.955827057601261,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0,0.0
212,密云其它,6,保利花园,5.4116460518550396,4.31748811353631,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,2.0,1.0,0.0
213,密云其它,6,保利花园,5.771441123130016,4.820281565605037,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0,0.0
214,密云其它,16,首创澜茵山,5.583496308781699,4.820281565605037,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0,1.0
215,密云其它,6,石桥西区,5.484796933490655,4.634728988229636,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0,0.0
216,密云其它,6,果园新里南区,5.564520407322694,4.6913478822291435,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0,0.0
217,密云其它,7,首创澜茵山,5.442417710521793,4.59511985013459,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0,1.0
218,密云其它,6,檀城西区,5.988961416889864,5.293304824724492,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,6.0,2.0,0.0
219,平谷其它,2,峪上桃墅林,5.771441123130016,4.804021044733257,2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0,0.0
220,平谷其它,12,首城汇景湾,5.442417710521793,4.454347296253507,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,2.0,1.0,1.0
221,平谷其它,8,首城汇景湾,5.476463551931511,4.465908118654584,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,1.0
222,平谷其它,18,首城汇景湾,5.537334267018537,4.477336814478207,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,1.0,1.0
223,平谷其它,9,首城汇景湾,5.968707559985366,4.852030263919617,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,3.0,1.0,1.0
224,平谷其它,18,首城汇景湾,5.564520407322694,4.477336814478207,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
225,平谷其它,10,首城汇景湾,5.4680601411351315,4.477336814478207,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
226,平谷其它,10,首城汇景湾,5.476463551931511,4.477336814478207,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,2.0,1.0
227,平谷其它,9,首城汇景湾,6.100318952020064,5.062595033026967,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,3.0,2.0,1.0
228,平谷其它,18,腾飞园,5.69035945432406,4.90527477843843,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,1.0,3.0,2.0,1.0
229,平谷其它,9,首城汇景湾,5.902633333401366,4.90527477843843,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0,1.0
230,平谷其它,9,首城汇景湾,5.942799375126701,5.030437921392435,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0,1.0
231,平谷其它,12,首城汇景湾,5.739792912179234,4.882801922586371,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,1.0,1.0
232,平谷其它,9,首城汇景湾,5.916202062607435,4.941642422609304,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,3.0,2.0,1.0
233,平谷其它,11,首城汇景湾,5.831882477283517,4.912654885736052,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,2.0,1.0
234,平谷其它,18,新华联慧谷,5.5053315359323625,4.477336814478207,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
235,平谷其它,18,首城汇景湾,5.583496308781699,4.465908118654584,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
236,平谷其它,18,首城汇景湾,5.69035945432406,4.77912349311153,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0,1.0
237,平谷其它,18,首城汇景湾,5.351858133476067,4.219507705176107,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0
238,平谷其它,18,首城汇景湾,5.4638318050256105,4.454347296253507,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
239,平谷其它,17,新华联慧谷,5.62040086571715,4.624972813284271,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,2.0,1.0
240,平谷其它,17,新华联慧谷,5.655991810819852,4.634728988229636,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,2.0,2.0,1.0
241,平谷其它,15,首城汇景湾,6.660575149839686,5.823045895483019,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,3.0,2.0,1.0
242,平谷其它,18,首城汇景湾,5.802118375377063,4.770684624465665,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0,1.0
243,平谷其它,17,紫贵御园,5.723585101952381,4.68213122712422,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0,1.0
244,平谷其它,18,首城汇景湾,5.82600010738045,4.919980925828125,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,3.0,2.0,1.0
245,平谷其它,9,首城汇景湾,5.860786223465865,5.0238805208462765,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,3.0,1.0,1.0
246,平谷其它,18,新华联慧谷,5.796057750765372,4.836281906951478,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0,1.0
247,平谷其它,11,首城汇景湾,5.564520407322694,4.48863636973214,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,2.0,1.0
248,门头沟其它,4,潭墅苑,6.391917113392602,5.14166355650266,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0,0.0
249,大峪,6,新桥路小区,5.53338948872752,4.189654742026425,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
250,滨河西区,16,皓月园,6.283387613817017,4.77912349311153,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0,1.0
251,门头沟其它,25,中国铁建梧桐汇,5.564520407322694,4.465908118654584,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0,1.0,0.0,3.0,0.0,1.0
252,城子,6,向东楼小区,5.831882477283517,4.48863636973214,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1.0,0.0,1.0,2.0,1.0,0.0
253,大峪,15,惠民家园,5.43372200355424,3.9889840465642745,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
254,大峪,7,西山环路3号院,6.655440350367647,4.955827057601261,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0,1.0
255,滨河西区,6,门头沟月季园,5.476463551931511,4.143134726391533,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,2.0,1.0,0.0
256,城子,6,新桥东街,5.438079308923196,4.204692619390966,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
