,District,Elevator,Floor,Garden,Price,Size,Year,东城,丰台,亦庄开发区,大兴,密云,平谷,怀柔,房山,昌平,朝阳,海淀,石景山,西城,通州,门头沟,顺义,其他,南北,毛坯,简装,精装,东,南,西,北,Room,Hall
22602,东直门,,10,东直门内北小街16号,960.0,96.0,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,3.0,1.0
22603,安定门,,6,中绦胡同甲2号院,630.0,59.0,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
22604,和平里,无电梯,6,柏林寺西,580.0,59.0,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,1.0
22605,安定门,有电梯,11,车辇店胡同,730.0,64.0,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
22606,西罗园,有电梯,16,建予园,430.0,66.0,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,1.0,1.0
22607,建国门内,有电梯,24,建国门北大街5号,1000.0,143.0,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0
22608,陶然亭,有电梯,22,中海紫御公馆,588.0,61.0,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,2.0,1.0
22609,天坛,无电梯,6,永定门东街东里,390.0,49.0,1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,1.0
22610,朝阳门外,无电梯,7,新中西街,410.0,44.0,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,1.0,1.0
22611,广渠门,有电梯,16,忠实里,693.0,81.0,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,1.0,0.0,3.0,1.0
22612,朝阳门内,无电梯,6,朝阳门北小街,900.0,66.0,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
22613,金宝街,有电梯,14,禾风相府,1300.0,96.0,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,2.0,1.0
22614,安贞,有电梯,16,安外大街,438.0,46.0,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.0
22615,安定门,有电梯,18,上龙西里,1800.0,227.0,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0.0,1.0,4.0,2.0
22616,崇文门,有电梯,10,新怡家园,2600.0,205.0,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,4.0,3.0
22617,朝阳门内,有电梯,16,朝阳门南小街,825.0,68.0,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,3.0,1.0
22618,东直门,有电梯,16,民安小区东直门内北小街,1019.0,97.0,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0
22619,和平里,无电梯,6,和平里三区,760.0,70.0,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,1.0
22620,崇文门,无电梯,6,营房西街,480.0,60.0,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,2.0,1.0
22621,永定门,无电梯,6,桃杨路北里,405.0,57.0,1987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,2.0,1.0
22622,广渠门,有电梯,21,金世纪嘉园,815.0,91.0,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,1.0,2.0,1.0
22623,崇文门,无电梯,6,体育馆西路2号院,460.0,54.0,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,0.0,2.0,1.0
22624,东花市,无电梯,6,东花市北里西区,1720.0,181.0,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,4.0,3.0
22625,崇文门,,6,营房西街,355.0,39.0,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0
22626,建国门内,,6,西总布胡同55号院,510.0,42.0,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,1.0
22627,东直门,有电梯,27,万国城MOMA,540.0,45.0,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0
22628,东直门,有电梯,24,万国城MOMA,1050.0,100.0,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1.0,1.0
22629,东直门,有电梯,19,当代MOMA,2499.0,193.0,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,3.0,2.0
22630,朝阳门外,无电梯,6,王家园胡同,402.0,59.0,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,2.0,1.0
22631,崇文门,有电梯,14,崇文门东大街,599.0,65.0,1970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
22632,工体,有电梯,22,海晟名苑,1480.0,119.0,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,2.0,1.0
22633,东直门,有电梯,16,东直门内大街,865.0,76.0,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,2.0,1.0
22634,东四,无电梯,3,沙滩后街55号院,870.0,67.0,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,1.0,2.0,1.0
22635,朝阳门内,无电梯,6,芳嘉园胡同,830.0,69.0,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,1.0
22636,西罗园,有电梯,16,建予园,828.0,134.0,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,4.0,1.0
22637,东四,无电梯,6,东皇城根北街40号院,690.0,60.0,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,0.0,2.0,1.0
22638,东直门,有电梯,22,华普花园,1100.0,171.0,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,3.0,1.0
22639,广渠门,有电梯,21,丽水湾畔家园,1100.0,139.0,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,1.0
22640,永定门,有电梯,21,富莱茵花园,875.0,147.0,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,1.0,1.0,3.0,2.0
22641,崇文门,有电梯,12,前门东大街,465.0,52.0,1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,1.0
22642,永定门,,6,桃杨路北里,690.0,94.0,1987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,3.0,1.0
22643,工体,无电梯,6,春秀路,756.0,79.0,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,2.0
22644,安贞,有电梯,8,华世隆国际公寓,870.0,188.0,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0,1.0,2.0,2.0
22645,东花市,无电梯,6,东花市北里西区,580.0,65.0,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,2.0,1.0
22646,左安门,,6,东四块玉南街30号院,420.0,57.0,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
22647,安贞,无电梯,6,安贞苑50号院,610.0,65.0,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
22648,崇文门,有电梯,13,新怡家园,670.0,52.0,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0
22649,东直门,有电梯,10,东直门内北小街16号,850.0,90.0,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,2.0,2.0
22650,崇文门,无电梯,6,营房西街,500.0,60.0,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,2.0,1.0
22651,永定门,有电梯,21,富莱茵花园,630.0,119.0,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,2.0,1.0
22652,建国门内,有电梯,24,长安太和,2400.0,173.0,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,2.0,1.0
22653,广渠门,有电梯,12,幸福家园三期,1000.0,130.0,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,3.0,1.0
22654,工体,,22,海晟国际公寓,690.0,64.0,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1.0,1.0
22655,崇文门,有电梯,11,新世界家园,1300.0,103.0,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,2.0,1.0
22656,工体,有电梯,24,阳光都市,1130.0,102.0,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,2.0,1.0
22657,广渠门,有电梯,16,安化南里,805.0,86.0,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,2.0,1.0
22658,安定门,,6,中绦胡同甲2号院,635.0,59.0,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,1.0,2.0,1.0
22659,崇文门,有电梯,11,新世界家园,1579.0,129.0,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,0.0,3.0,1.0
22660,建国门内,有电梯,24,建国门北大街5号,1000.0,143.0,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0
22661,安定门,有电梯,11,车辇店胡同,730.0,64.0,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
22662,东直门,无电梯,6,安定门东大街,340.0,33.0,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0
22663,广渠门,,21,领行国际,1065.0,147.0,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,3.0,1.0
22664,广渠门,有电梯,21,领行国际,960.0,133.0,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,1.0,0.0,3.0,1.0
22665,东直门,无电梯,6,北新桥头条,635.0,63.0,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0,1.0,3.0,1.0
22666,广渠门,,29,广渠家园,560.0,71.0,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,2.0,2.0
22667,安定门,,12,青年湖南里,545.0,60.0,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,2.0,1.0
22668,东直门,,6,民安小区民安街,750.0,56.0,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
22669,朝阳门内,有电梯,15,东水井胡同,731.0,73.0,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,2.0,1.0
22670,永定门,有电梯,21,富莱茵花园,460.0,71.0,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,2.0,1.0
22671,广渠门,有电梯,22,东环居苑,850.0,99.0,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1.0,3.0,2.0
22672,崇文门,,18,新景家园东区,650.0,62.0,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,1.0,1.0
22673,广渠门,有电梯,16,培新街乙5号院,1150.0,115.0,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
22674,灯市口,无电梯,6,灯市口西街,800.0,77.0,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,1.0
22675,朝阳门内,有电梯,18,东四十条甲34号院,735.0,75.0,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,3.0,1.0
22676,建国门内,有电梯,18,贡院九号,1300.0,156.0,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,2.0,2.0
22677,灯市口,无电梯,5,东厂胡同,590.0,52.0,1987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,2.0,1.0
22678,灯市口,,6,锡拉胡同21号院,400.0,47.0,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,2.0,1.0
22679,广渠门,有电梯,24,水上华城,810.0,83.0,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,2.0,1.0
22680,工体,无电梯,5,十字坡东里,540.0,56.0,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
22681,朝阳门内,有电梯,16,西水井胡同,700.0,76.0,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,2.0,1.0
22682,东四,无电梯,6,朝内大街203号院,620.0,50.0,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,2.0,1.0
22683,工体,有电梯,22,海晟名苑,1550.0,140.0,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,3.0,1.0
22684,东直门,有电梯,14,民安小区东直门内北小街,850.0,75.0,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,1.0
22685,朝阳门内,无电梯,6,朝阳门内大街,900.0,77.0,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,1.0
22686,建国门内,有电梯,18,雅安国际公寓,850.0,73.0,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,1.0
22687,工体,有电梯,17,工体3号,500.0,70.0,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0
22688,崇文门,无电梯,6,营房西街,500.0,60.0,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,2.0,1.0
22689,崇文门,有电梯,13,新怡家园,670.0,52.0,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0
22690,和平里,,6,兴化西里,1113.0,123.0,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,3.0,2.0
22691,东花市,无电梯,6,东花市北里西区,580.0,65.0,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,2.0,1.0
22692,工体,无电梯,6,工体北里,560.0,57.0,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,2.0,1.0
22693,左安门,有电梯,16,左安浦园,668.0,89.0,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,2.0,1.0
22694,崇文门,无电梯,6,法华南里,572.0,65.0,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,2.0,1.0
22695,西罗园,无电梯,6,管村26号院,560.0,87.0,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,3.0,1.0
22696,东直门,有电梯,16,民安小区东直门内北小街,799.0,77.0,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,2.0,1.0
22697,天坛,,6,天坛南里西区,550.0,69.0,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,1.0
22698,东直门,有电梯,27,万国城MOMA,1212.0,96.0,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1.0,2.0,1.0
22699,建国门内,有电梯,24,长安太和,1280.0,107.0,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0
22700,东直门,有电梯,16,民安小区东直门内北小街,730.0,74.0,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,2.0,1.0
22701,建国门内,无电梯,6,阳照胡同,450.0,60.0,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,1.0
22702,东花市,无电梯,6,白桥大街,340.0,40.0,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.0
22703,东直门,有电梯,25,东方银座,850.0,113.0,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,2.0,1.0
22704,东直门,有电梯,9,东中街,1200.0,134.0,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,2.0,1.0
22705,东直门,无电梯,6,东中街,750.0,70.0,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
22706,东直门,无电梯,6,东中街,550.0,62.0,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
22707,东直门,有电梯,23,仓夹道,870.0,72.0,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,2.0,1.0
22708,建国门外,无电梯,7,抽屉胡同,520.0,54.0,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,2.0,1.0
22709,天坛,,6,永定门东街西里,530.0,67.0,1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,1.0
22710,安定门,无电梯,6,花园胡同,620.0,57.0,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,2.0,1.0
22711,工体,无电梯,7,聚龙花园,1230.0,149.0,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,2.0
22712,安定门,,6,朗家胡同24号院,560.0,53.0,1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
22713,安定门,,4,安德路55号院,450.0,48.0,1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,2.0,1.0
22714,东直门,有电梯,22,华普花园,960.0,142.0,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,2.0,2.0
22715,交道口,有电梯,10,交道口东大街,730.0,53.0,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,1.0
22716,灯市口,无电梯,6,北河沿大街,750.0,62.0,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,3.0,1.0
22717,建国门内,有电梯,24,建国门北大街5号,1130.0,191.0,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,3.0,1.0
22718,崇文门,有电梯,11,国瑞城中区,2630.0,219.0,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,4.0,1.0
22719,东花市,有电梯,14,宝润苑,1400.0,211.0,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,3.0,2.0
22720,东直门,有电梯,18,东直门南大街,490.0,47.0,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,1.0
22721,广渠门,,21,领行国际,1065.0,147.0,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,3.0,1.0
22722,灯市口,无电梯,6,东厂北巷3号院,568.0,58.0,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,2.0,1.0
22723,崇文门,有电梯,16,国瑞城西区,949.0,120.0,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0
22724,崇文门,,16,前门东大街,535.5,59.0,1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,2.0,0.0
22725,和平里,,6,和平里三区,575.0,57.0,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,2.0,1.0
22726,左安门,,6,体育馆路甲8号,475.0,59.0,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,1.0
22727,工体,有电梯,22,海晟国际公寓,750.0,73.0,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,1.0
22728,朝阳门内,无电梯,6,后芳嘉园胡同,630.0,51.0,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,1.0,1.0
22729,朝阳门内,无电梯,6,仓南胡同12号院,720.0,61.0,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,1.0
22730,崇文门,无电梯,6,营房西街,485.0,57.0,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,2.0,1.0
22731,和平里,无电梯,5,兴化西里,500.0,57.0,1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
22732,东花市,,18,本家润园三期,610.0,69.0,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,1.0
22733,西罗园,有电梯,16,建予园,620.0,94.0,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,2.0,1.0
22734,交道口,有电梯,12,交道口东大街,780.0,62.0,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0
22735,和平里,无电梯,6,和平里三区,330.0,37.0,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,1.0,0.0,1.0,1.0
22736,朝阳门内,有电梯,15,西水井胡同,750.0,74.0,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,1.0,2.0,1.0
22737,东花市,有电梯,11,富贵园一区,1500.0,132.0,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,0.0,3.0,2.0
22738,崇文门,,7,兴隆都市馨园,350.0,32.0,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0
22739,和平里,,5,和平里一区,365.0,38.0,1983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,1.0
22740,广渠门,有电梯,23,水上华城,1980.0,213.0,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0
22741,东花市,无电梯,6,东花市北里西区,560.0,60.0,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,2.0,1.0
